,Name,Price,Reviews,Screen_size
771,REFURBISHED Lenovo ThinkPad T460 | 6th gen Core i5 | 8GB RAM | 256GB SSD | Windows 10 | Refurbished Laptop Computer | Notebook Black 14 inch,"KSh 21,999",1,14.0
772,Refurbished Hp Elitebook 840 G3 Touchscreen Laptops Intel Core i7 8gb 500gb HDD 14 Inch Notebook Windows 10 Office 2019,"KSh 49,999",2,14.0
773,Lenovo ThinkPad x1 Carbon | Core i5 | 8GB RAM | 256GB SSD | Refurbished Laptop Computer | Notebook,"KSh 39,999",0,
774,"FREE MOUSE+8GB+256GBHp Elitebook 840 G3 - Core i5 6th Gen - 8GB RAM - 256GB SSD- 13.3"" Refurbished laptop - Windows 10 Notebook - Office 2019HP ProBook 840 G3 Laptop 33.8 cm 13.3"" HD Intel® Core™","KSh 28,999",0,13.3
775,HP EliteBook 840 G5 Core i5 16GB RAM 512GB SSD 14 Inches Full HD Touchscreen 8th Generation 1.6GHz Quad Core Processor Windows 11 Pro Slim Refurbished Laptop,"KSh 43,999",0,14.0
776,"Refurbished Laptop HP EliteBook 850 G1 Core i7 8GB RAM 500GB HDD STORAGE,,Notebook , WINDOWS 10 PRO + 15.6 INCH","KSh 25,999",1,15.6
777,"REFURBISHED HP ELITEBOOK 1030 G3| CORE INTEL I7| 16GB RAM |512GB SSD| 8TH GENERATION | TOUCHSCREEN LAPTOP|X360 2 IN 1 LAPTOP|13.3"" INCH| WINDOWS11 PRO","KSh 63,999",0,13.3
778,"HP EliteBook 8460P 14-inch Notebook LAPTOP Intel Core i5, 4GB RAM/500 HDD WINDOWS 10, 4TH GENERATION, 320 GB HARD DRIVE ..","KSh 14,000",1,
779,"TOUCHSCREEN x360 REFURBISHED LENOVO THINKPAD YOGA 11E 4GB RAM 128GB SSD , CELERON, 2 IN 1 LAPTOP , 5TH GENERATION X360 COMPUTER, INSTALLED WINDOWS 10 PRO, FREE MO Black","KSh 21,060",0,
780,Refurbished Dell Latitude 7280 Laptop | Intel Core i5 7th Gen | 8G RAM | 256GB SSD | 12.5” HD | Windows 10 Laptops Notebook Computers,"KSh 22,599",0,
781,LENOVO THINKPAD YOGA 11E TOUCHSCREENX360 LAPTOP INTEL CELERON 4GB RAM 500 HDD,"KSh 15,000",0,
782,Refurbished HP Elitebook 1030 G3 Laptop - Intel Core i5 8th - 8GB Ram 256GB SSD Rom - 13.3'' Notebook,"KSh 44,999",0,13.3
783,HP Elitebook 2570P - Refurbished Laptop Core I5 -/4GB RAM 320g GB HDD Windows 10 - Silver 12.5 inch,"KSh 15,499",0,12.5
784,HP ELITEBOOK 840 G3 CORE I5 8GB RAM 256GB SSD 6TH GENERATION REFURBISHED LAPTOP 14 INCH WINDOWS 10 PRO 6A4 BIT,"KSh 25,499",1,14.0
785,Lenovo ThinkPad 11e Yoga Laptop Touchscreen x360 Laptop | Intel Celeron | 4GB RAM | 128GB SSD | 11.6 Inch Laptops Notebook computers,"KSh 15,099",5,11.6
786,Refurbished Hp Probook 450 G3 Laptop - Intel Celeron - 4GB RAM 500GB HDD ROM - 15.6'' Windows 10 Notebook,"KSh 19,999",0,15.6
787,REFURBISHED HP PROBOOK 640 G1| CORE I5| 8GB RAM | 500GB HDD | 4TH GENERATION LAPTOP| WINDOWS 10 PRO +FREE MOUSE,"KSh 19,999",1,
788,REFURBISHED LAPTOP |HP ELITEBOOK 820 G3 |CORE I5 | 8GB RAM 256GB SSD |6TH GENERATION \ WINDOWS 10 PRO| FREE MOUSE,"KSh 21,499",0,
789,Refurbished HP Elitebook 840 G3 Laptop - Intel Core i7 6th - 8GB Ram 256GB SSD ROM - 14'' Notebook Silver 14 inch Non-Touchscreen Refurbished Laptop Computer Notebook,"KSh 24,599",1,14.0
790,i5+8GB+512GB SSD+Mouse Refurbished HP 348 G3 Notebook Laptop - Intel Core i5 6th - 8GB RAM 512GB SSD ROM - 14'' Windows 10 Bluetooth Webcam Intel HD Graphics Backlit Keyboard Notebook,"KSh 25,999",0,14.0
791,"REFURBISHED LAPTOP DELL LATITUDE E6420S CORE I5 4GB RAM 500GB HDD ,INSTALLED WINDOWS 10 PRO ,OFFICE 2019 ACTIVATED, 14"" INCH+FREE MOUSE","KSh 13,300",9,14.0
792,"Apple MacBook Pro 13.3"" Core I5 2.5GHz 8GB RAM, 256GB SSD Early 2011 Laptop","KSh 25,000",0,13.3
793,REFURBISHED LAPTOP HP Elitebook 830 G5 Core I5 8th GEN 8gb RAM – 256gb,"KSh 29,000",0,
794,"Refurbished Laptop Lenovo Thinkpad T470 Core i5 8GB+256GB+14"" Windows 10 Notebook Black 14 inch","KSh 24,999",0,14.0
795,Refurbished HP 348 G3 Notebook Laptop - Intel Core i5 6th - 8GB RAM 256GB SSD ROM - 14'' Windows 10 Bluetooth Webcam Intel HD Graphics Backlit Keyboard Notebook,"KSh 22,999",0,14.0
796,HP EliteBook 820 G3 Core i7 8GB RAM 256GB SSD 6th Generation 12.5 Inches 2.6GHz up to 3.1GHz Dual Core Processor Windows 10 Professional Ultra Slim Refurbished Laptop - 6 Months Warranty,"KSh 26,000",0,12.5
797,"HP PROBOOK 650 G1| CORE I5 | 8GB RAM | 500GB HDD |5TH GENERATION |15,.6"" INCH| WINDOWS 10 PRO| FREE MOUSE| FULL KEYBOARD LAPTOP|REFURBISHED LAPTOP","KSh 20,999",0,6.0
798,Refurbished Lenovo Thinkpad x131e Laptop Intel Celeron 4GB RAM / 320GB HDD 11.6'' Inch Notebook Computers Lenovo x131 Laptops,"KSh 13,999",2,11.6
799,Refurbished HP 348 G3 Notebook Laptop - Intel Core i5 6th - 8GB RAM 128GB SSD ROM - 14'' Windows 10 Bluetooth Webcam Intel HD Graphics Backlit Keyboard Notebook,"KSh 19,899",0,14.0
800,Touchscreen Refurbished Laptop Dell Latitude E7280 Core i5 6th gen 8GB+256GB+12.5'' Windows 10 Notebook with 1 Free Mouse 6 Month Warranty Free Office 2019,"KSh 18,599",0,12.5
801,Refurbished Laptop lenovo X280 TOUCH SCREEN Core I5 8TH GEN 8GB Ram 256 SSD Storage,"KSh 26,000",0,
802,"Core i5+4GB+500GB+14""+ Free 32GB FlashRefurbished Hp Elitebook 640 G2 Laptop Intel Core i5 6th Gen 4GB 500GB SSD Backlit Keyboard Bluetooth Webcam Intel Graphics 14"" Laptops","KSh 22,399",0,14.0
803,"Refurbished HP EliteBook 820 G1 Core I7 500GB HDD 8GB RAM 4th Gen 12.5"" 2.3GHz Dual Core Slim Laptop","KSh 20,500",0,12.5
804,HP Probook 640 G2 6th Core i5 8gb ram+500gb hdd 14'' Refurbished Laptop + Free Gifts,"KSh 20,999",0,14.0
805,Refurbished Lenovo ThinkPad X270 | Core i5 7TH Gen | 8GB RAM | 256GB HDD 12.5''inch | Refurbished Laptop Computer | Notebook,"KSh 20,199",0,12.5
806,Refurbished HP Elitebook 820 G3 - Intel Core i5 6th Gen 2.3GHz-8 GB RAM 256SSD ROM-12.5″ HD Screen-Windows 10 Pro Office 2019 Refurbished Laptops Computer Notebook.,"KSh 20,699",0,
807,Refurbished Hp Elitebook 840 G3 Intel Core i5 8GB RAM 256GB SSD 14'' HD Screen Refurbished Laptops - Refurbished Hp Laptop Notebook Computer Windows 10 Pro,"KSh 21,799",0,14.0
808,"Lenovo ThinkPad X260 Intel Core i7 8GB RAM 256GB SSD, 12.5 Inches display, 2.5GHz 6th generation Refurbished Laptop","KSh 22,500",0,12.5
809,"TOUCHSCREEN LENOVO X1 YOGA, 8TH GENERATION 16GB RAM 256GB SSD CORE I7, STYLUS PEN REFURBISHED LAPTOP ,X360","KSh 45,999",0,
810,Refurbished HP Probook 640 G2 Laptop - Intel CORE i5-6TH GEN 2.4 GHz 8GB RAM 256GB HDD ROM - 14'' Screen Display Refurbished Laptop Computer Windows 10 Notebook,"KSh 20,099",0,14.0
811,"REFURBISHED LENOVO YOGA THINKPAD 11E LAPTOP TOUCHSCREEN 4GB RAM 128GB SSD X360 ,CELERON ,LAPTOP WINDOWS 10","KSh 13,200",4,
812,"2 in1 Touchscreen Laptop Refurbished Hp Laptop Pro X2 612 G1 Core i5 4th Gen 8gb 256gb 12.5"" Inch Screen Size with Windows 10 and Office Installed Detachable","KSh 16,849",0,12.5
813,Lenovo ThinkPad T430 | Core i5 | 8GB RAM | 500GB HDD | Refurbished Cheap Laptop Computer | Notebook Black 14 inch Black,"KSh 16,499",1,14.0
814,"Refurbished Hp Elitebook 820 G3 Intel Core i5 6th Gen 8GB Ram 256GB SSD 12.5"" HD Screen Display Laptop Refurbished Laptops Computers Notebook with Windows 10 Office Silver 12.5Inch","KSh 21,399",0,12.5
815,Refurbished Hp Elitebook 840 G5 Touch Laptop-Intel Core i5 8th Gen-8GB RAM 256GB SSD ROM-14 Inch Touchscreen-Windows 10 Pro Office 2019 Silver 14 inch,"KSh 35,999",2,14.0
816,1 Refurbished Hp Elitebook 840 G3 Laptops-Intel Core i5-8GB RAM 256 SSD ROM-14'' HD Screen-Windows 10 Pro Office 2019 Silver 14 inch,"KSh 29,000",0,14.0
817,Lenovo ThinkPad x131e Laptop intel CELERON 4GB RAM | 320GB HDD | Windows 10 | Computer | Notebook Black 11.6 inches,"KSh 13,299",1,11.6
818,"TOUCHSCREEN Hp Probook X360 11e G5 Celeron 4GB Ram 128GB SSD 11.6 inch 6 Months Warranty Laptop Computer Notebook Laptop ,Black11.6 inch Hp Laptop Computer Notebook Laptop Black","KSh 14,600",0,11.6
819,Free Mouse Refurbished Laptop HP Elitebook 840 G3 7th intel Core i5 8GB RAM 256GB SSD 14'' FHD Screen Display non-Touch Screen Refurbished Laptop Computer Notebook Silver 14 inch,"KSh 22,799",3,14.0
820,Hp ProBook 11 G2 | Intel Celeron 6TH | 4GB RAM | 500GB HDD Storage | Refurbished HP Laptop School Business Cyber Original Laptop Computer | Notebook Hot,"KSh 16,899",0,
821,"Brand New Lenovo Ideapad 1 Laptops Celeron 4GB RAM | 256GB SSD 14"" inches, notebook, HD Screen Display Windows 10 Gray","KSh 43,589",0,14.0
822,Refurbished Lenovo Thinkpad X230 Intel Core i5 4GB RAM 500GB HDD 12.5 INCH INSTALLED WINDOWS 10 PRO Refurbished Laptops Computer,"KSh 16,499",1,12.5
823,"HP Refurbished Probook 650 G2 15.6"" inch Intel Core I5 - 500GB HDD - 4GB RAM Fast Laptop","KSh 22,999",0,15.6
824,Hp EliteBook 820 G2 | Core i5 | 8GB RAM | 500GB HDD | Refurbished Laptop Computer | Notebook,"KSh 21,999",0,
825,LENOVO YOGA 11E X360 CELERON 4GB RAM 128SSD LAPTOP TOUCHSCREEN WINDOWS 10.,"KSh 13,500",0,
826,With Sylus Pen Touchscreen Lenovo Thinkpad Yoga 11E X360 2 IN 1 Laptop Intel Celeron 4GB Ram + 128GB SSD 11.6''inch Laptop Computer Notebook,"KSh 13,699",1,11.6
827,"REFURBISHED DELL LATITUDE 6330 LAPTOP CORE INTEL I5 4GBRAM 500GB HDD 14 INCH , INSTALLED WINDOWS 10 PRO","KSh 13,100",0,14.0
828,Lenovo ThinkPad 11e Yoga 2-in-1 Laptop NON TOUCH x360 Laptop | Intel Celeron | 4GB RAM | 128GB SSD | 11.6 Inch 6 Months Warranty,"KSh 13,900",4,11.6
829,BRAND NEW HP ENVY 14 LAPTOP X360 CORE i7 16GB RAM 1TB SSD 14 INCH TOUCHSCREEN,"KSh 150,000",0,14.0
830,"Refurbished HP EliteBook 830 G5 Core I5 8GB 256GB SSD 13.3"" 8th Gen 1.6GHz Quad Core Ultra Slim Laptop","KSh 34,000",1,13.3
831,"REFURBISHED HP ELITEBOOK X2 1012 G3 CORE INTEL I5 8GB RAM 256GB SSD, 7TH GENERATION,WITH STYLUS PEN ,TOUCHSCREEN, 12.5"" NOTEBOOK LAPTOP","KSh 39,999",0,12.5
832,Refurbished: HP ProBook 430 G5 - Intel Core i5 8th Gen | 8GB RAM | 256GB SSD | 13.3'' Anti-Glare Display | Lightweight Business Laptop,"KSh 25,999",0,13.3
833,"HP PROBOOK 11 G2 7TH GEN CORE I5 8GB RAM 256GB SSD, 11.6 INCH SLIM LAPTOP NOTEBOOK","KSh 22,499",1,11.6
834,HP PROBOOK 640 G1| CORE I5| 4GB RAM | 500GB HDD | 4TH GENERATION LAPTOP| WINDOWS 10 PRO +FREE MOUSE,"KSh 17,500",0,
835,Refurbished Hp ProBook 11 G2 Laptop Intel Celeron 6th gen 4gb Ram / 500GB HDD Computer Notebook,"KSh 14,999",0,
836,"REFURBISHED LAPTOP| HP ELITEBOOK 8460P| CORE I5| 4GB RAM |500GB HDD| 3RD GENERATION| 14"" INCH| WINDOWS 10 PRO| FREE MOUSE| BLUETOOTH| WIFI","KSh 15,499",0,14.0
837,"HP ELITEBOOK FOLIO 9470 CORE I5 8GB RAM 500GB HDD,14 ""INCH ,5TH GEBERATION ,REFURBISHED LAPTOP,SILVER, WINDOWS 11","KSh 18,999",5,14.0
838,REFURBISHED HP ELITEBOOK 840 G5| CORE I5|8GB RAM |256GB SSD| 8TH GENERATION | WINDOWS 10 PRO| 14 INCH LAPTOP|FREE MOUSE,"KSh 32,999",0,14.0
839,Refurbished Dell Latitude 7280 Laptop | Intel Core i5 7th Gen | 8G RAM | 256GB SSD | 12.5” Touchscreen | Windows 10 Laptops Notebook Computers,"KSh 25,999",0,
840,Refurbished HP EliteBook 840 G1 Core I5 8GB RAM 500GB HDD 2.1GHz 14 Inch Windows 10 Refurbished Laptops Computer Notebook Refurbished Hp laptops,"KSh 18,999",0,14.0
841,Refurbished Hp Elitebook 840 G3 Laptop - Intel Core i5 6th - 8GB RAM 500GB HDD ROM - 14'' Windows 10 Notebook,"KSh 21,999",1,14.0
842,"REFURBISHED HP ELITEBOOK 840 G3 CORE I7 8GB RAM 256GB SSD, 6TH GENERATION ,14"" LAPTOP ,INSTALLED WINDOWS 1O PRO","KSh 25,499",0,14.0
843,"Dell Latitude E7470 14-inch Touchscreen Laptop, Intel Core i7 6600U 2.6Ghz, 8GB DDR4, 256GB NVMe PCIe SSD, QHD 1440p, HDMI, Webcam, Windows 10 Pro x64","KSh 31,600",0,
844,Lenovo ThinkPad 11e Yoga X360 Laptop Touchscreen | Celeron | 8GB RAM |128GB SSD | Refurbished Laptop Computer | Notebook Black 11.6 Inches,"KSh 27,899",0,11.6
845,Lenovo thinkpad x240 coi5 4gbram 500gb hdd laptop Black,"KSh 26,900",0,
846,"DELL LATITUDE E7440 |CORE I7 | 4TH GEN |8GB RAM| 500GB HDD | TOUCHSCREEN| WINDOWS 10 PRO AND MICROSOFT OFFICE 2019 |Black Gray 14"" Inches|REFURBISHED LAPTOP","KSh 25,999",0,14.0
847,"Refurbished Hp elitebook 820 g2 Laptop 5th Gen CORE I5 8GB RAM 500GB HDD, 12.5 "" INCH , INSTALLED WINDOWS 10 PRO+6 MONTH WARRANTY","KSh 17,499",0,12.5
848,"REFURBISHED HP ELITEBOOK 1040 G1 CORE INTEL I5 8GB RAM 256GB SSD LAPTOP 4TH GEN ,14 INCH INSTALLED WINDOWS 10 PRO","KSh 25,999",0,14.0
849,Refurbished HP 348 G3 Notebook Laptop - Intel Core i5 6th - 4GB RAM 128GB SSD ROM - 14'' Windows 10 Bluetooth Webcam Intel HD Graphics Backlit Keyboard Notebook,"KSh 18,799",1,14.0
850,"Dell Inspiron 13 7378 15.6 Inch Laptop, Full HD LED Non-Touch WVA Display - Intel Core i5-7200, 16GB RAM, 256GB SSD, UHD Graphics, Windows 11","KSh 28,000",0,15.6
851,DELL LATITUDE 7290| CORE I5| 8TH GEN | 8GB RAM| 256 GB SSD | WINDOWS 10 PRO AND MICROSOFT OFFICE 2019 Black Gray 12.5 Inches| REFURBISHED LAPTOP,"KSh 24,499",0,12.5
852,"Refurbished Hp Chromebook 11 G3 EE Laptop - Intel Celeron - 2GB RAM 32GB EMMC ROM - 11.6"" Chrome OS Notebook Black 11.6","KSh 12,999",4,11.6
853,"Dell Latitude 7240 Business Laptop - Intel Core i5-7300U 2.60GHz, 8GB DDR4 RAM, 256GB SSD 12.5” HD, Windows 10 Pro- Office 2019 Pro Edition Black 12.5 inch Notebook Computer Laptops","KSh 25,299",0,12.5
854,"Refurbished Dell Latitude 7280 Laptop | Intel Core i5 | 8G RAM | 256GB SSD | 7TH GEN ,NOTEBOOK ,12.5” Touchscreen | Windows 10","KSh 22,999",0,
855,Refurbished HP Elitebook 840 G3 Touch Screen Laptop - Intel Core i5 7th - 8GB RAM 256GB SSD ROM - 14'' Windows 10 Notebook,"KSh 35,999",0,14.0
856,"HP Refurbished EliteBook 850 G3 Core I5 8GB 256GB SSD 15.6"" Ultrabook Windows Laptop 6 Months Warranty","KSh 25,999",0,15.6
857,"Lenovo Thinkpad Yoga 260 Convertible Laptop / 12.5 inch IPS FHD Touchscreen 1920×1080, Intel Core i5-6300U, 256GB SSD, 8GB DDR4 Memory, Windows 10 Professional 64-bit – Webcam","KSh 24,999",0,12.5
858,Hp Elitebook 820 G2 6th Core i5 8GB+256GB+12.5'' Refurbished Laptop + Free Mouse,"KSh 22,999",4,12.5
859,"Core i5 8G+256G Hp Probook 430 G3 Touch - Intel Core i5 6th Gen - 8GB Ram - 256GB SSD - 13.3"" Touchscreen - Refurbished Laptop - Office 2019 Windows 10 Pro","KSh 38,999",2,13.3
860,"Refurbished Acer X360 Chromebook Touchscreen 4GB RAM / 32GB HDD 11.5"" Laptops Computers Notebook","KSh 12,999",2,11.5
861,"REFURBISHED LAPTOP LENOVO THINKPAD X270 CORE I5 ,8GB RAM 256GB SSD , 6TH GENERATION +12.5"" Windows 10 Notebook Black 12 inch Black 12 inch windows 10 pro","KSh 18,999",0,12.5
862,"Hp Elitebook 830 G5 8th Gen - Intel Core i5 - 8GB RAM 256GB SSD ROM - 13.3"" Refurbished Laptop - Windows 10 Notebook","KSh 29,999",0,13.3
863,"REFURBISHED LAPTOP | HP ELITEBOOK 1040 G3 | CORE I5 |8GB RAM| 256GB SSD | 6TH GENERATION |WINDOWS 10 PRO| 14"" INCH| FREE MOUSE","KSh 30,999",0,14.0
864,"Refurbished Hp Elitebook 840 G2 Touch Screen Laptop Intel Core i5 8gb Ram 500gb HDD 14"" Notebook laptop","KSh 34,999",0,14.0
865,"HP EliteBook 840 G4 14 inches Full HD Laptop, Core i7-7600U 2.8GHz up to 3.9GHz, 8GB RAM, 256GB Solid State Drive, Windows 10 Pro 64Bit, CAM","KSh 33,999",0,14.0
866,Refurbished Dell Latitude E6420 Laptop Core intel i5 4GB RAM / 500GB HDD 6 months warranty 14 inch installed windows 10 pro Laptops Notebook Computers,"KSh 12,499",0,14.0
867,"REFURBISHED LENOVO THINKPAD X1 YOGA CORE I5 8GB RAM 256GB SSD ,8TH GEN , X360,TOUCHSCREEN, STYLUS PEN, SIVER LAPTOP","KSh 31,999",0,
868,DELL LATITUDE 7280 |CORE I5| 7TH GEN |8GB RAM| 256 GB SSD | WINDOWS 10 PRO AND MICROSOFT OFFICE 2019 |Black Gray 12.5 Inches| REFURBISHED LAPTOP,"KSh 20,499",1,12.5
869,Laptop Dell Latitude E7240 TOUCHSCREEN Core i5 8GB+256GB+12.5'' Windows 10 Notebook with 1 Free Mouse 6 Month Warranty Free Office 2019 Black 12 inch 5 0 Customer reviews,"KSh 24,500",0,12.5
870,HP Elitebook 840 G5 Laptop Intel Core i7 1.80 GHz 8Gb Ram 256GB SSD Windows 10 Pro-64 Refurb,"KSh 38,000",0,
871,HP Elitebook 840 G5 Laptop Intel Core i5 1.80 GHz 8Gb Ram 256GB SSD Windows 10 Pro-64 Refurb,"KSh 32,000",0,
872,"Refurbished Hp EliteBook 840 G2 Laptop INTEL CORE I5-4300U @2.30GHz 8GB RAM | 500GB HHD | Refurbished Laptop Computer | Notebook 14""","KSh 22,229",0,14.0
873,"REFUBISHED HP ELITEBOOK 840 G2 CORE i5 8GB RAM 500GB HDD 14 ""touchscreen Laptop Windows 10 Notebook Black 14 inch","KSh 24,999",0,14.0
874,"REFURBISHED DELL 5420 LAPTOP CORE i5 4GB RAM / 320GB HDD STORAGE,14'' INCH/DVDW COMPUTER NOTEBOOK","KSh 13,999",0,14.0
875,"Core i5+8gb+256gb+14'' Refurbished Hp Elitebook 840 G3 Laptop Intel Core i5 6th Gen 8GB 256GB SSD 14"" Backlit Keyboard Notebook Laptop Computer Windows 11 Office","KSh 25,000",0,14.0
876,i5+8GB+500GB+Free MouseRefurbished HP Probook 640 G1 Laptop Intel Core i5 8GB RAM / 500GB HDD ROM 14'' Windows 11 6 months warranty Notebook Bluetooth Webcam Laptops,"KSh 19,999",6,14.0
877,"Refurbished Laptop Hp- EliteBook 1040 G2 Core i7 5Th gen 8GB+256GB+14"" Windows 10 Notebook Black 14inch","KSh 32,999",0,14.0
878,Refurbished Hp Elitebook 840 G2 Laptop - Intel Core i5 - 8GB RAM 500GB HDD ROM - 14'' Windows 10 Notebook Black 14 inch,"KSh 17,999",10,14.0
879,Refurbished Lenovo ThinkPad X280 Laptop Core i5 8GB Ram + 256GB SSD Storage 8TH GEN 12.5''Inch HD Screen Black Black,"KSh 23,999",0,12.5
880,HP EliteBook 830 G5 Laptop 13.3″ FHD | 1.7GHz Intel Core i5-8350U Quad-Core | 8GB DDR4 | 256GB SSD | Win10Pro,"KSh 29,499",0,
881,"Lenovo ThinkPad X250 12.5″ Laptop, Intel Core i5, 8GB RAM, 500GBHDD, Win10 Pro","KSh 16,499",8,
882,HOT DEAL Free laptop Sleeve Factory Refurbished Hp EliteBook 840 G6 i5 8th gen/ 8gb ram/ 256ssd Refurbished Laptops Notebooks Computers,"KSh 28,399",0,
883,Refurbished HP EliteBook 820 G2 Core I7 500GB HDD 8GB RAM 12.5 Inch 2.3GHz Dual Core Slim Laptop,"KSh 20,500",0,12.5
884,REFURBISHED HP ELITEBOOK 840 G5| CORE I7|16GB RAM |256GB SSD| 8TH GENERATION | WINDOWS 10 PRO| 14 INCH LAPTOP|FREE MOUSE,"KSh 44,999",0,14.0
885,"REFURBISHED HP Elitebook X360 1030 G2 Touch Screen Laptop - Intel Core i5 7th - 8GB RAM 256GB SSD, 6 Months Warranty 13.3"" INCH , INSTALLED WINDOWS 10 PRO","KSh 45,999",0,13.3
886,"Refurbished HP EliteBook 840 G2 Core I5 500GB HDD 8GB RAM 14"" Inches Display 2.3GHz Dual Core Windows 10 Slim Laptop","KSh 22,000",1,14.0
887,Refurbished HP EliteBook 840 G1 Core I5 8GB RAM 500GB HDD 2.1GHz 14 Inch Windows 10 Laptop,"KSh 21,000",0,14.0
888,"TOUCHSCREEN Lenovo ThinkPad X280 laptop Core i5 8GB Ram + 256GB SSD Storage 8TH GEN,REFURBISHED 12.5''Inch HD Screen Laptops Computers Black","KSh 24,999",0,12.5
889,"HP ProBook X360 11 G2 EE 4GB 256GB SSD Core M3 7th Generation 11.6"" Touchscreen Laptop","KSh 18,850",0,11.6
890,LAPTOP LENOVO X1 TABLET DETACHABLE TOUCHSCREEN CORE INTEL I5 8GB RAM 256GB SSD 7TH GENERATION INSTALLED WINDOWS,"KSh 28,999",0,
891,free laptop bagRefurbished Hp EliteBook 840 G2 | Core i5 | 8GB RAM | 500GB HDD | Refurbished Laptop Computer | Notebook Black 14 inch,"KSh 19,999",0,14.0
892,HP ELITEBOOK 810 G3 REVOLVE LAPTOP CORE i5 5TH GEN 8GB RAM 256SSD TOUCHSCREEN.,"KSh 25,900",0,
893,HP EliteBook 840 G1 | Core i5 | 8GB RAM | 500GB HDD | Refurbished Cheap Laptop Computer | Notebook Black 14 inch,"KSh 17,499",0,14.0
894,"DELL LATITUDE E7270| CORE I5| 8GB RAM |256GB SSD | 6TH GENERATION |13"" INCH|""REFURBISHED LAPTOP|WINDOWS 10 PRO","KSh 20,499",3,13.0
895,"REFURBISHED HP ELITEBOOK 1030 G2| CORE INTEL I5| 16GB RAM |512GB SSD| 7TH GENERATION | TOUCHSCREEN LAPTOP|X360 2 IN 1 LAPTOP|13.3"" INCH| WINDOWS11 PRO","KSh 49,999",0,13.3
896,"Lenovo Thinkpad Yoga 380 X360 Core I5 8th Gen 8GB +256GB SSD 14"" FHD Stylus Pen Laptop","KSh 32,000",0,14.0
897,"LENOVO YOGA 260 BUSINESS LAPTOP 8GB RAM 256GB SSD , 6TH GENERATION ,TOUCHSCREEN ,2 IN 1 LAPTOP X360 , 12.5 INCH , INSTALLED WINDOWS 10 PRO +FREE MOUSE","KSh 24,999",0,12.5
898,Lenovo ThinkPad Yoga l380 | 8th generation Core i5 | 8GB RAM | 256GB SSD | Windows 10 | Refurbished Laptop Computer | Notebook Black 13.3 Inche,"KSh 30,199",0,13.3
899,"REFURBISHED LENOVO THINKPAD X1 YOGA CORE I7 16GB RAM 256GB SSD ,7TH GEN , X360,TOUCHSCREEN, STYLUS PEN LAPTOP,","KSh 37,999",0,
900,Refurbished Laptop HP Elitebook 840 G3 Core i7 6th 8GB+500GB+14'' Windows 10 Notebook with 1 Free Mouse 6 Month Warranty Free Office 2019,"KSh 25,299",1,14.0
901,Refurbished Hp Elitebook 1040 Folio G2 Laptop - Intel Core i5 6th - 8GB RAM 256GB SSD ROM - 14'' Windows 10 Notebook Silver 14 inch,"KSh 29,999",1,14.0
902,"Refurbished Laptop, Lenovo Thinkpad yoga 260, Intel Core i5 6th Gen, 8GB RAM, 256GB SSD, Windows 10 pro, Touchscreen *360, Wi-fi, Webcam, Black 13 inch+FREE BAG","KSh 25,999",0,13.0
903,"Core i5+8gb+1TB+256SSD+14'' Refurbished Hp Elitebook 840 G3 Laptop Intel Core i5 6th Gen 8GB 1000GB HDD + 256SSD Backlit Keyboard 14"" Notebook Windows 11 Office 2019","KSh 30,000",0,14.0
904,"DELL LATITUDE E7440 |CORE I5 | 4TH GEN |8GB RAM| 500GB HDD | TOUCHSCREEN| WINDOWS 10 PRO AND MICROSOFT OFFICE 2019 |Black Gray 14"" Inches|REFURBISHED LAPTOP","KSh 22,999",0,14.0
905,"HP Folio elitebook 9480 Core I7 4GB RAM, 500GB Laptop Gray in colour","KSh 23,999",0,
906,"Core i5+8gb+256gb ssd +14'' Refurbished Hp Elitebook 840 G3 Laptop Intel Core i5 6th Gen 8GB RAM / 256GB SSD 14"" Backlit Keyboard Notebook Laptop Computer Windows 10","KSh 26,399",4,14.0
907,"REFURBISHED LAPTOP LENOVO THINKPAD X270 CORE I5 ,8GB RAM 256GB SSD ,NOTEBOOK, 6TH GENERATION +12.5""","KSh 19,999",0,12.5
908,"REFURBISHED HP ELITEBOOK 830 G6 CORE I7 8GB RAM 256GB SSD, 6 Months Warranty LAPTOP, 8TH GENERATION , 13.3"" INCH , WINDOWS 11 PRO","KSh 43,500",0,13.3
909,"Refurbished Laptop, Lenovo Thinkpad yoga 260, Intel Core i5 6th Gen, 8GB RAM, 256GB SSD, Windows 10 pro, Touchscreen *360, Wi-fi, Webcam","KSh 24,999",0,
910,HP 15s-fq1062 Core i3 10th 8GB RAM 256GB SSD Gen 15.6 Inch Slim Notebook Laptop,"KSh 36,999",0,15.6
911,"REFURBISHED HP ELITEBOOK 840 G1 CORE I5 8GB RAM 500GB HDD 6 MONTHS WARRANTY 4TH GENERATION ,INSTALLED WINDOWS 11 PRO","KSh 18,499",0,
912,Refurbished Lenovo Thinkpad X131E Laptop Intel Celeron 4GB RAM + 320GB HDD 11.6'' Notebook Computers Laptops,"KSh 13,999",0,11.6
913,Hp probook 640 g4 |core i7| 8th gen| 8gb ram |256gb ssd | refurbished 14'' laptop| windows 10| notebook Silver 14 inch,"KSh 36,999",0,14.0
914,Lenovo Thinkpad yoga 260 All original 8GB RAM+256GB SSD Samsung DDR4 Full touch screen 360 flip Long battery life Backlit keyboard Refurbished Laptop Computer | Notebook Condition 95 New,"KSh 40,999",0,
