product_name,product_reviews,product_price
"TCL 75P755 75"" Inch 4K UHD Google TV With AiPQ Processor, 120Hz Game Accelerator, Dolby Vision·Atmos, HDR10+ & Game Master 2024 Model.",(0),"KSh 142,500"
"Synix 32"" Inch DIGITAL Tv USB HDMI+INBUILT DECODER",(0),"KSh 12,899"
"Ailyons 32"" inch Frameless Smart Android 11 TV Full HD Netflix TV YouTube  Energy Saving LST3208W Wide Visual Angle Television TV leg/stands Television A+ Panel, HDMI USB Ports Wide Voltage Design",(5),"KSh 12,495"
Vitron 19 Inches Digital TV Inbuilt Decoder FM USB HDMI AC/DC,(0),"KSh 6,899"
"BLUETOOTH VITRON 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+6 FREE GIFTS",(1),"KSh 13,799"
"VITRON 32"" INCH ,BLUETOOTH-ENABLED,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY+FREE AERIAL+BRACKET+POWER GUARD",(0),"KSh 12,990"
Vitron 40 Inch Smart TV HTC4068S Android 11 Smart LED HD Television Youtube Netflix AC Input USB HDMI Multifunctional Frameless TV DVB-T2 1G+8G,(338),"KSh 18,799"
"VITRON 32"" INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14 MONTHS WARRANTY+4FREE GIFTS",(5),"KSh 13,290"
"TCL 55P635 55'' Smart UHD 4K With HDR Google TV Frameless -YOUTUBE,NETFLIX-BLUETOOTH",(0),"KSh 50,599"
"Wyinix 22""INCHES HD-Digital LED TV - HDMI,USB PORT-INBUILT DECODER + free mount",(0),"KSh 6,799"
"Vitron 43"" Inch,FRAMELESS  SMART Android 11 TV,BLUETOOTH,FULL HD -1080p,INBUILT DECODER, INBUILT WIFI,NETFLIX,YOUTUBE TELEVISION+7 FREE GIFTS",(20),"KSh 22,799"
TCL 55 INCH SMART TV 4K HDR Google TV 55V6B,(0),"KSh 53,399"
"Amtec 32inch FRAMELESS,32"" inch AC/DC Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV",(13),"KSh 12,995"
"TCL 32"" inch Bluetooth Enabled Inbuilt decoder Frameless Smart Android TV HDR10 DOLBY LED WIFI TelevisionChromecast  Google Playstore Netflix Youtube+ FREE GIFTS",(15),"KSh 21,795"
"AILYONS LET3208W 32"" Inches ATV+DVBT2 HD Digital LED TV Inbuilt Decoder for local channels,USB Ports HDMI VGA",(7),"KSh 10,999"
"TCL 32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video+8 FREE GIFTS",(3),"KSh 21,999"
CTC 23 Inch Digital TV Full HD Television Energy Saving with 12 Months Warranty,(0),"KSh 6,697"
Hisense 32 inch FRAMELESS Full HD Smart TV Inbuilt Decoder Dolby Audio Netflix Youtube Television Dolby VIDAA OS 12 Months Warranty + 4 FREE GIFTS,(29),"KSh 20,895"
"Haier 32"" inch Android Full HD Frameless LED Smart TV(H32K6G) - Haier 32AF Wi-Fi USB and HDMI Ports Bluetooth 1 Year Warranty Slim Design Television",(8),"KSh 17,599"
"CTC 32"" Inches Television Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 3 EXTRA GIFTS",(1),"KSh 12,495"
"Hisense 43A4KKEN 43'' Inches Smart Full HD Frameless LED TV,NETFLIX,YOUTUBE,HDMI+2 YEARS WARRANTY+WALL BRACKET+TV GUARD",(0),"KSh 31,999"
"TCL 50"" Inch, P635,FRAMELESS,DOLBY AUDIO 4K HDR Google/Android TV,BLUETOOTH-ENABLED+FREE 360 BRACKET",(0),"KSh 45,999"
"CTC 32"" Inches 32 inch Television Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 6 EXTRA FREE GIFTS",(0),"KSh 12,895"
"VITRON 32"" INCH ,BLUETOOTH-ENABLED,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY+FREE GIFTS",(7),"KSh 13,890"
"TCL 50'' 4K ULTRA HD ,FRAMELESS,GOOGLE TV, VOICE CONTROL, NETFLIX, BLUETOOTH 50P635+2 YEARS WARRANTY",(0),"KSh 45,999"
"Amtec 32 Inch AC/DC Frameless Digital LED TV Inbuild Decorder Television With USB HDMI with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",(0),"KSh 13,050"
"Hisense 32A3KKEN,32 Inch FRAMELESS LED Digital TV Inbuilt Decoder",(0),"KSh 17,999"
"Hisense 55"" Inch (55A6K/HS) VIDAA OS LED Frameless Smart TV - Black (1YRS WRTY)",(0),"KSh 56,000"
"(NEW ARRIVAL) Syinix 32E62M 32"" inch E Series FRAMELESS HD LED Digital TV A+ Panel i-Cast TV DVBT2+S2 Inbuilt Decoder HIFI Speaker + 6 Free Gifts",(1),"KSh 12,895"
Skyworth 43''inch Frameless Smart Android AI TV Bluetooth Enabled Netflix Youtube I-cast Prime VIdeo Google Play Assistant Television Inbuilt Decoder Built-in Wi-FI + 6 EXTRA ACCESSORIES,(0),"KSh 28,895"
"VITRON 50"" Inch HTC5068US,FRAMELESS 4K UHD Bluetooth TV Inbuilt Decoder  Android TV 1.5GBRAM,8GBROM Youtube,Netflix Built-in WIFI USB HDMI+ Free Wall Bracket",(34),"KSh 34,795"
"Vitron  HTC3218,32 Inch Frameless Digital LED TV InbuiltDecoder,USB,HDMI,VGA TELEVISION",(0),"KSh 12,999"
"VITRON50 HTC5068US 50"" Inch FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE + 6 EXTRA GIFTS",(0),"KSh 35,995"
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE 43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM + FREE EXTENSION+BRACKET",(1),"KSh 20,699"
"[OFFER] Vitron 50"" Inch TV BLUETOOTH Frameless 4K UHD Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE,ANDROID 11, 1.5GBRAM,8GB ROM TELEVISIONS+6 FREE GIFTS",(1),"KSh 36,999"
"(NEW ARRIVAL) Syinix 32E62M 32"" inch E Series FRAMELESS HD LED Digital TV A+ Panel i-Cast TV DVBT2+S2 Inbuilt Decoder HIFI Speaker + 7 Free Gifts",(0),"KSh 12,999"
"VISION PLUS 43"" inch VP8843SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +7 FREE GIFTS",(0),"KSh 24,899"
"CTC 32 inch Frameless Television LED HD Digital TV(CT32F1D) By CHANGHONG with 1 Year Warranty,LED,WCG,HDMI,UC Pro Engine,USB 2.0,Eco friendly,DVB-T2",(66),"KSh 10,999"
"Vitron HTC5568S,55"" Inches 4K UHD Smart Android Tv,Netflix,Youtube,Decoder Inbuilt,WIFI,Television+FREE 6 GIFTS",(16),"KSh 44,999"
"Hisense 43'' INCH Smart Full HD Frameless LED TV  2023 MODEL, YOUTUBE,NETFLIX TELEVISIONS+6 FREE GIFTS",(20),"KSh 33,999"
Synix 32” Inch Digital TV With Inbuilt Decoder+ FREE TV Guard,(0),"KSh 13,000"
"GLD 32"" Inch,FRAMELESS SMART BLUETOOTH ENABLED-Android TV,NETFLIX,INBUILT DECODER,HDMI/USB PORTS+YOUTUBE-WIFI TELEVISION+FREE 8 ACCESSORIES",(0),"KSh 14,299"
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE 43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM + 4 EXTRA ACCESSORIES",(0),"KSh 21,799"
"TCL 43"" Inch-S5400-BLUETOOTH TV,FHD-Smart & Digital ANDROID/GOOGLE TELEVISION-NETFLIX-YOUTUBE+FREE AERIAL,BRACKET& TV GUARD",(0),"KSh 29,999"
"BLUETOOTH VITRON 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE WALL BRACKET",(0),"KSh 20,599"
"VISION PLUS 32"" inch BLUETOOTH,Frameless Smart &Digital Android 11,BLUETOOTH,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE TV GUARD+WALL BRACKET",(0),"KSh 14,790"
"[OFFER OFFER!] Vitron 43"" Inch BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore +EXTENSION+TV GUARD",(2),"KSh 20,899"
"TCL P635- 43"" Inch,FRAMELESS, 4K Ultra HD Smart LED Google/Android TV,Bluetooth-Enabled++FREE 360 WALL BRACKET+2 YEARS WARRANTY",(1),"KSh 33,999"
"CTC 42"" inch Smart TV,FRAMELESS/BLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB+8GB+14 MONTHS WARRANTY",(0),"KSh 17,999"
"LG 22” Inches,HD-LED Digital TV -USB And HDMI Port-INBUILT DECODER + aerial",(6),"KSh 8,299"
"Hisense 55"" Inch Frameless Smart Television  VIDAA OS , BLUETOOTH TV, ULTRA HD 4K HDR Netflix, Youtube with Two Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",(1),"KSh 54,980"
"Euroken 24"" inches tv with inbuilt decorder free to air",(1),"KSh 8,399"
"CTC 22"" Inch LED DIGITAL TV FREE TO AIR CHANNELS AC/DC SOLAR + FREE WALL MOUNT",(0),"KSh 7,899"
"Vitron HTC3200S,FRAMELESS BLUETOOTH TV 32"" Inch Smart Android TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, Google Playstore 14 Months Warranty+ FREE 3 EXTRA GIFTS",(1),"KSh 12,990"
"SOLARMAX 43"" INCH BLUETOOTH FRAMELESS FULL HD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM +14 MONTHS WARRANTY+4 FREE GIFTS",(0),"KSh 20,489"
"VITRON 43"" INCH TV  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV HTC 4388FS NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV GUARD+HEAVYDUTY EXTENSION+BRACKET",(0),"KSh 20,999"
"VITRON HTC5568S,55"" Inches BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer",(6),"KSh 41,999"
"Infinix X1 32"" Inch Television 32 inch Smart Android TV Bluetooth Television Netflix YouTube App Store Inbuilt Decoder Chrome Cast Built-in, PrimVideo,Google Play",(49),"KSh 14,999"
"CTC 32"" Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 8 FREE GIFTS",(0),"KSh 13,295"
"MG 32 Inch Television Frameless Digital HD LED TV With Decoder with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions",(3),"KSh 12,600"
"HISENSE 50A6K- 50"" Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,4K ULTRA HD  TV,NETFLIX,YOUTUBE+2 YEARS WARRANTY+FREE TILT WALL BRACKET+TV POWER GUARD",(0),"KSh 46,999"
"VISION PLUS 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +8 FREE GIFTS",(0),"KSh 15,990"
"VISION PLUS 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,AppStore ,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE WALL BRACKET",(0),"KSh 14,459"
CTC 26'' INCH AC/DC LED DIGITAL TV With INBUILT DECODER - BLACK,(0),"KSh 7,996"
"CTC 32 Inch By Changhong Android Smart TV LED HD Television with 24 Months Warranty Black 32 inch, FHD TV,NETFLI,YOUTUBE,HDMI,WIFI Connect, USB 2.0, DVB-T2, Android 1+8GB, WLAN Port +7 gifts",(0),"KSh 12,880"
"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI+AERIAL+WALL MOUNT+POWER GUARD",(5),"KSh 12,999"
"VISION PLUS 32"" inch BLUETOOTH,Frameless Smart &Digital Android 11,BLUETOOTH,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE 32GB FLASH DISK +TV GUARD",(0),"KSh 14,899"
"VISION PLUS 32"" inch BLUETOOTH,Frameless Smart &Digital Android 11,BLUETOOTH,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE POWER TV GUARD",(0),"KSh 14,799"
"CTC32"" Inch Frameless Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE 1GBRAM 8GBROM 32inch Smart Digital TV Wide Color Enhancer",(1),"KSh 11,495"
"AMTEC 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor + 7 FREE GIFTS",(15),"KSh 21,695"
"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI+  FREE GIFTS",(0),"KSh 13,599"
"[TOP SALE] VITRON HTC 4388FS -43"" INCH ,BLUETOOTH-ENABLED,FRAMELESS,FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APPSTORE+14 MONTHS WARRANTY",(8),"KSh 22,699"
"Vitron HTC4068FS 40"" Inch Bluetooth Enabled Frameless Television Smart Android TV Inbuilt WIFI Netflix,Youtube,Inbuilt Decoder,Wifi Television 14 Months Warranty + 5 FREE GIFTS",(4),"KSh 19,695"
"GLD 32"" INCHES, BLUETOOTH ENABLED FRAMELESS SMART ANDORID 11 TV SMART,NETFLIX +YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI,INBUILT WIFI + FREE 7 GIFTS",(3),"KSh 14,599"
"Syinix 43"" inch 43S65  BLUETOOTH ENABLED  FULL HD ANDROID TV, Youtube NETFLIX A65 SERIES,HDR ,DOLBY AUDIO,I-CAST, Prime Video inbuilt Decoder Wide Color Enhancer+ 6 Extra Accessories",(6),"KSh 25,499"
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS+6 FREE ACCESSORIES",(2),"KSh 21,595"
"Ailyons 32"" inch Frameless Smart Android 11 TV Full HD Netflix TV YouTube Energy Saving LST3208W Wide Visual Angle Television Television",(0),"KSh 12,300"
"BLUETOOTH-ENABLED VITRON 32"" Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder HDMI,USB,VGA,Netflix,Youtube,Playstore,14 Months Warranty+ 7 FREE GIFTS",(7),"KSh 13,950"
"HISENSE 50A6K- 50"" Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,4K ULTRA HD  TV,NETFLIX,YOUTUBE+2 YEARS WARRANTY+FREE WALL BRACKET",(0),"KSh 46,699"
"Royal 32"" Inch, Frameless,Smart Android Tv, Netflix,Youtube + GIFTS",(0),"KSh 13,699"
"Syinix 32"" Inch 32S65 FRAMELESS SMART ANDROID TV,Dolby Audio Netflix Youtube Appstore i-Cast Screen HIFI Box Speaker S65Series Inbuilt Decoder for Local Channels + 7 Free Gifts",(4),"KSh 15,395"
"VITRON HTC3200S, BLUETOOTH -ENABLED, Frameless 32"" Inch Smart Android TV Inbuilt Decoder,Netflix Youtube Google Playstore+FREE 4 GIFTS",(1),"KSh 13,590"
"VITRON HTC2446 24"" INCHES Television HD Digital Television AC/DC LED TV INBUILT DECODER With HDMI Output and USB VGA ports Wide Color Enhancer+ 6 FREE GIFTS",(32),"KSh 10,999"
"Vitron 43"" Inch BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore +FREE  GIFTS",(2),"KSh 20,990"
"GLD 32"" INCHES,FRAMELESS SMART BLUETOOTH ENABLED-ANDORID TV SMART,NETFLIX +YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI + 8 FREE GIFTS",(0),"KSh 13,999"
"TCL 32"" Smart Full HD Latest Google Tv With Voice Control 32S5400+FREE GIFTS",(4),"KSh 20,999"
"Amtec 32R1S FRAMELESS,32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+FREE WALL BRACKET",(1),"KSh 12,295"
"TCL 43 INCH SMART TV43V6B  43"" Full HD Google Tv With Voice Control+2 YEARS WARRANTY NEW MODEL",(1),"KSh 32,799"
"BLUETOOTH VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+6 FREE GIFTS+12 MONTHS WARRANTY",(0),"KSh 23,180"
"Vitron Frameless, 32"" Inch Smart Android TV + GIFTS",(0),"KSh 14,399"
vision plus 43+ free wall mount+free tv guard+flash disk,(0),"KSh 23,599"
"CTC 22 Inch (24FR22CT2) Digital TV Full HD Television Black 24FR22CT,With DC cable,USB, Contact Movie share, Enery saving, Tripple Protector, DVB-T2",(11),"KSh 6,999"
"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube  HDMI USB PORTS  Wide Color Enhancer + 6 EXTRA ACCESSORIES",(1),"KSh 20,995"
"Vision Plus 55 inch Smart TV Frameless 4K UHD Frameless  V+ OS  Television 55"", Free Wall Bracket NETFLIX OFFICIAL SMART CONTENT TV, DOLBY AUDIO, BLUETOOTH, VP8855KV 2YRS WARRANTY,",(37),"KSh 43,499"
"Vitron32 inch HTC3200S,FRAMELESS BLUETOOTH ENABLED 32 Inch Television Smart TV Android TV Inbuilt Decoder HDMI USB Ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",(1),"KSh 12,195"
"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ WALL BRACKET+TV GUARD",(0),"KSh 12,699"
"TCL 32"" 32S5400 Smart Full HD Latest Google Tv With Voice Control",(0),"KSh 21,999"
"TCL 43"" Inch-P635-BLUETOOTH-ENABLED ULTRA HD 4K-Smart & Digital ANDROID/GOOGLE TELEVISION-NETFLIX-YOUTUBE+2 YEARS WARRANTY+FREE TILT WALL BRACKET+TV GUARD",(3),"KSh 33,999"
[Special Offer] Hisense 32 Inch A4 Series HD Smart TV,(0),"KSh 18,599"
"Amtec 32R1S FRAMELESS,32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+FREE EXTENSION+BRACKET",(0),"KSh 12,495"
Vitron 43 inch 4K Smart TV HTC 4388FS Android Television Full HD Frameless TV with Netflix Youtube Television 1G+8G,(0),"KSh 39,899"
"Skyworth 32'' Smart Google TV android  Frameless LED TV-YouTube, Netflix-Smart Tvs",(0),"KSh 19,999"
"Gld 32 Inch Smart Android TV, Frameless, Netflix, Google Play, Bluetooth",(0),"KSh 12,790"
"VITRON 55"" Inch HTC5568US  BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer+FREE TV GUARD+ BRACKET",(0),"KSh 42,995"
"GLD 55 Inch Full HD Smart TV Android LED Television with 12 Months Warranty,Full HD 1080P, USB 2-HDMI 3,AV Input,VGA,TV Technology-Netflix Youtube",(6),"KSh 42,299"
Skyworth 32E57 32 inch Frameless Smart Android GOOGLE TV Netflix Youtube Bluetooth Google Play store Inbuilt decoder Dolby Audio Prime Video  I-CAST + 8 FREE GIFTS,(15),"KSh 19,999"
"BLUETOOTH GLD 43"" INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE AERIAL+WALL BRACKET",(2),"KSh 20,499"
"Hisense 65'' Inch Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Smart Vidaa-Smart tvs",(0),"KSh 78,999"
"TCL 55'' 4K ULTRA HD GOOGLE TV, VOICE CONTROL, NETFLIX, BLUETOOTH 55P635",(0),"KSh 50,650"
"Synix 32"" Inch DIGITAL Television USB HDMI+INBUILT DECODER",(0),"KSh 12,864"
"Vitron 32"" Inches Television Frameless HTC3218 HD Digital LED TV Inbuilt decoder 3 HDMI Output  and 2 USB ports 32 inch 14 Months Warranty+ 4 EXTRA FREE GIFTS",(3),"KSh 12,495"
"Hisense 55"" Inch,55A6HKEN,FRAMELESS,DOLBY AUDIO SMART-Television,UHD 4K,BLUETOOTH 5.0-2024 MODEL+FREE TV GUARD+TILT BRACKET",(0),"KSh 55,999"
"VITRON 50"" Inch Frameless Television HTC 5068US Ultra HD Android Smart TV with Bluetooth-Enabled,Netflix Youtube 1.5G+8G USB/SD WIFI Television Multifuctional TV+FREE TV POWER GUARD+TILT BRACKET",(0),"KSh 35,999"
"BLUETOOTH VITRON 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+7 GIFTS",(3),"KSh 22,799"
"Vision Plus 55"" ULTRA 4K Frameless, Netflix Official Smart Content TV,BLUETOOTH-ENABLED/INBUILT DECODER +Free Wall Mount BRACKET+TV GUARD+2 YEARS WARRANTY",(0),"KSh 57,999"
"Amtec 50Q6 - 50"" inch 4K UHD ,VIDAA OS, Android Smart TV, Inbuilt Decoder + Built-in WI-FI Netflix YouTube Google Appstore Dolby,PrimeVideo1.5GBRAM 8GBROM Bluetooth+ 6 EXTRA GIFTS",(0),"KSh 35,995"
"TCL 43"" Inch,FRAMELESS-BLUETOOTH TV,FUL HD-Smart & Digital ANDROID/GOOGLE TELEVISION,DOLBY AUDIO-NETFLIX-YOUTUBE+4 FREE GIFTS",(0),"KSh 28,999"
Skyworth 43''inch Frameless Smart Android AI TV Bluetooth Enabled Netflix Youtube I-cast Prime VIdeo Google Play Assistant Television Inbuilt Decoder Built-in Wi-FI + 7 FREE GIFTS,(0),"KSh 28,999"
"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE 7 GIFTS",(0),"KSh 22,890"
"CTC 32"" Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 6 FREE ACCESSORIESIS",(1),"KSh 12,695"
"Skyworth 55G3A 55"" Frameless Android 4K UHD TV",(0),"KSh 55,000"
"VITRON HTC 4388FS 43"" INCH FRAMELESS/BLUETOOTH FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS+ FREE 6 GIFTS",(0),"KSh 22,599"
"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV AERIAL+BRACKET+TV-GUARD+EXTENSION",(0),"KSh 21,599"
"BLUETOOTH  VITRON HTC3200S,FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3*HDMI Ports,2*USB,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty+BRACKET+EXTENSION",(0),"KSh 12,599"
"GLD LE3200R1-SA  32 INCH BLUETOOTH Enabled TV, FRAMELESS TELEVISION 32 Inch Smart Android  Inbuilt Decoder ELECTRONICS 3*HDMI Ports,2*USB Ports,Netflix,Youtube, APPSTORE,Wi-Fi +  3 EXTRA ACCESSORIES",(0),"KSh 13,480"
"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty + 4 EXTRA GIFTS",(0),"KSh 20,999"
"CLEARANCE SALE!! VITRON HTC3200S,BLUETOOTH Enabled TV, FRAMELESS TV ,32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS 3*HDMI Ports,2*USB Ports,Netflix,Youtube+FREE TV POWER GUARD",(0),"KSh 12,699"
"[TOP SALE! ] GLD 43"" inch TV Smart & DIGITAL Android TV BLUETOOTH-ENABLED Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer + 8 FREE GIFTS",(9),"KSh 22,499"
CTC 19SP17CT2 19&quot; Inches Digital TV HD Television with 12 Months Warranty,(4),"KSh 5,895"
"[OFFER OFFER!! ]Hisense 50"" Inch (50A6K) VIDAA OS LED Frameless Smart TV,BLUETOOTH-ENABLED+TV GUARD+TILT WALL BRACKET+2 YEARS WARRANTY",(0),"KSh 46,999"
"VITRON 50"" Inch BLUETOOTH HTC5068US,FRAMELESS 4K UHD TV Inbuilt Decoder  Android TV 1.5GBRAM,8GBROM Youtube,Netflix Built-in WIFI USB HDMI+FREE TILT WALL MOUNT BRACKET",(4),"KSh 34,999"
"LG 22” Inches,LED Digital TV -USB And HDMI CONNECTIVITY",(2),"KSh 7,900"
HAIER H43K6FG 43″ Android Frameless Full HD TV With 1 Year Warranty electronics and appliances television and video televisions smart tvs,(3),"KSh 29,299"
GLD 55 inch Smart TV VIDAA UHD 4K YouTube Netflix Bluetooth,(0),"KSh 50,000"
"CTC 26"" Digital Led Tv With FREE TO AIR CHANNELS-BLACK",(0),"KSh 7,999"
Samsung 55″ DU7010 Crystal UHD 4K Smart TV (2024) – 55DU7010 – Series 7: UA55DU7010,(0),"KSh 66,000"
