product_name,product_reviews,product_price,clean_product_name,description,brand,size
"TCL 32S5400A 32"" Inches Smart FULL HD (1080p) With Metallic Bezel-less, Dolby Audio And HDR 10 Android TV",(0),"KSh 24,450","TCL 32S5400A 32 Inches Smart FULL HD 1080p With Metallic Bezel-less, Dolby Audio And HDR 10 Android TV","32S5400A es Smart FULL HD 1080p With Metallic Bezel-less, Dolby Audio And HDR 10 Android TV",TCL,32
"BLUETOOTH GLD 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE WALL",(0),"KSh 22,994","BLUETOOTH GLD 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE WALL","GLD  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE WALL",BLUETOOTH,43
"Samsung 50DU7010 50'' inches PurColor, 4K Upscaling, Tizen OS & Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024",(0),"KSh 58,500","Samsung 50DU7010 50 inches PurColor, 4K Upscaling, Tizen OS  Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024","50DU7010 es PurColor, 4K Upscaling, Tizen OS  Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024",Samsung,50
"Samsung 65DU7010 65'' inches PurColor, 4K Upscaling, Tizen OS & Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024",(0),"KSh 92,500","Samsung 65DU7010 65 inches PurColor, 4K Upscaling, Tizen OS  Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024","65DU7010 es PurColor, 4K Upscaling, Tizen OS  Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024",Samsung,65
"TCL 55 Inch 4K UHD HDR Google TV EDGELESS DESIGN (55P635) Dolby Audio, Dynamic Color Enhancement, HDMI 2.1",(1),"KSh 55,500","TCL 55 Inch 4K UHD HDR Google TV EDGELESS DESIGN 55P635 Dolby Audio, Dynamic Color Enhancement, HDMI 2.1","4K UHD HDR Google TV EDGELESS DESIGN 55P635 Dolby Audio, Dynamic Color Enhancement, HDMI 2.1",TCL,55
"Samsung 55AU7000 55'' UHD CRYSTAL 4K Smart TV, Netflix (2021) TELEVISION",(2),"KSh 84,350","Samsung 55AU7000 55 UHD CRYSTAL 4K Smart TV, Netflix 2021 TELEVISION","55AU7000 55 UHD CRYSTAL 4K Smart TV, Netflix 2021 TELEVISION",Samsung,
"Vitron 50"" Inch,FRAMELESS 4K Ultra HD Smart Android TV,BLUETOOTH,WIFI,HDMI",(0),"KSh 37,500","Vitron 50 Inch,FRAMELESS 4K Ultra HD Smart Android TV,BLUETOOTH,WIFI,HDMI",",FRAMELESS 4K Ultra HD Smart Android TV,BLUETOOTH,WIFI,HDMI",Vitron,50
"Vitron 32"" Inches TELEVISION HTC3218 -32 inch FRAMELESS HD Digital LED_TV Inbuilt Decoder for local channels 2*USB 3*HDMI Output Television + A  Free TV GUARD+WALL BRACKET",(2),"KSh 11,795",Vitron 32 Inches TELEVISION HTC3218 -32 inch FRAMELESS HD Digital LED_TV Inbuilt Decoder for local channels 2USB 3HDMI Output Television  A  Free TV GUARDWALL BRACKET,es TELEVISION HTC3218 - FRAMELESS HD Digital LED_TV Inbuilt Decoder for local channels 2USB 3HDMI Output Television  A  Free TV GUARDWALL BRACKET,Vitron,32
"Amtec 43L12 43"" Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONS+GIFTS",(2),"KSh 23,799","Amtec 43L12 43 Inch TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONSGIFTS","43L12  TV Bluetooth Smart Android Television,YOUTUBE,NETFLIX,USB HDMI TELEVISIONSGIFTS",Amtec,43
"SAMSUNG 40T5300 40 inch Full HD SMART TV 40"" inch Television Tizen OS Netflix Youtube Inbuilt Decoder for local channels Wide Color Enhancer built-in WIFI",(1),"KSh 35,995",SAMSUNG 40T5300 40 inch Full HD SMART TV 40 inch Television Tizen OS Netflix Youtube Inbuilt Decoder for local channels Wide Color Enhancer built-in WIFI,40T5300  Full HD SMART TV  Television Tizen OS Netflix Youtube Inbuilt Decoder for local channels Wide Color Enhancer built-in WIFI,SAMSUNG,40
"Amtec 32inch AC/DC FRAMELESS,32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV",(0),"KSh 12,845","Amtec 32inch ACDC FRAMELESS,32 inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV","ACDC FRAMELESS, Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV",Amtec,32
Syinix 65 inch 4K QLED Google TV Dolby vision Atmos experience Chromecast and Airplay Eye protection Mode 4K WCG HDR 10 PQ Technology 24W HIFI BOX Speaker Certified Android 11 OS Voice Remote Control.,(0),"KSh 82,099",Syinix 65 inch 4K QLED Google TV Dolby vision Atmos experience Chromecast and Airplay Eye protection Mode 4K WCG HDR 10 PQ Technology 24W HIFI BOX Speaker Certified Android 11 OS Voice Remote Control.,4K QLED Google TV Dolby vision Atmos experience Chromecast and Airplay Eye protection Mode 4K WCG HDR 10 PQ Technology 24W HIFI BOX Speaker Certified Android 11 OS Voice Remote Control.,Syinix,65
👆GOOD DEALS🤑43inch syinix androidSYNIX 43” FULL HD ANDROID TV VOICE CONTROL WI-FI NETFLIX YOUTUBE GOOGLE PLAYSTORE 43” SCREEN BLUETOOTH CONNECTIVITY VOICE REMOTE CONTROL IN-BUILT WI-FI AND ETHERNET,(0),"KSh 30,161",GOOD DEALS43inch syinix androidSYNIX 43 FULL HD ANDROID TV VOICE CONTROL WI-FI NETFLIX YOUTUBE GOOGLE PLAYSTORE 43 SCREEN BLUETOOTH CONNECTIVITY VOICE REMOTE CONTROL IN-BUILT WI-FI AND ETHERNET,DEALS syinix androidSYNIX 43 FULL HD ANDROID TV VOICE CONTROL WI-FI NETFLIX YOUTUBE GOOGLE PLAYSTORE 43 SCREEN BLUETOOTH CONNECTIVITY VOICE REMOTE CONTROL IN-BUILT WI-FI AND ETHERNET,GOOD,43
"Vision Plus 43"" Full HD Android Frameless Smart TV +Free Wall Bracket",(0),"KSh 26,950",Vision Plus 43 Full HD Android Frameless Smart TV Free Wall Bracket,Plus 43 Full HD Android Frameless Smart TV Free Wall Bracket,Vision,
"AMTEC 43"" INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS + TV GUARD+WALL BRACKET",(2),"KSh 22,990","AMTEC 43 INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS  TV GUARDWALL BRACKET","FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS  TV GUARDWALL BRACKET",AMTEC,43
"Samsung 98DU9000 98 Inch Crystal UHD 4K, Motion Xcelerator 120Hz, Supersize Picture Enhancer and Tizen OS Smart TV (2024)",(0),"KSh 535,000","Samsung 98DU9000 98 Inch Crystal UHD 4K, Motion Xcelerator 120Hz, Supersize Picture Enhancer and Tizen OS Smart TV 2024","98DU9000  Crystal UHD 4K, Motion Xcelerator 120Hz, Supersize Picture Enhancer and Tizen OS Smart TV 2024",Samsung,98
"Samsung 83S90D 83"" inches OLED 4K NQ4 AI Gen2 Processor with OLED HDR+ and Game Motion Plus Smart TV New 2024 Model",(0),"KSh 775,000",Samsung 83S90D 83 inches OLED 4K NQ4 AI Gen2 Processor with OLED HDR and Game Motion Plus Smart TV New 2024 Model,83S90D es OLED 4K NQ4 AI Gen2 Processor with OLED HDR and Game Motion Plus Smart TV New 2024 Model,Samsung,83
"Samsung 77S90D 77"" OLED 4K NQ4 AI Gen2 Processor with OLED HDR+ and Game Motion Plus Smart TV New 2024 Model",(0),"KSh 539,995",Samsung 77S90D 77 OLED 4K NQ4 AI Gen2 Processor with OLED HDR and Game Motion Plus Smart TV New 2024 Model,77S90D 77 OLED 4K NQ4 AI Gen2 Processor with OLED HDR and Game Motion Plus Smart TV New 2024 Model,Samsung,
"Vitron HTC5068US-50"" Inch FRAMELESS 4K ULTRA HD Android TV,NETFLIX,FACEBOOK,WIFI TELEVISION",(5),"KSh 36,999","Vitron HTC5068US-50 Inch FRAMELESS 4K ULTRA HD Android TV,NETFLIX,FACEBOOK,WIFI TELEVISION","HTC5068US- FRAMELESS 4K ULTRA HD Android TV,NETFLIX,FACEBOOK,WIFI TELEVISION",Vitron,50
"Samsung 65S90D 65"" inches OLED 4K NQ4 AI Gen2 Processor With OLED HDR+ And Game Motion Plus Smart TV New 2024 Model",(0),"KSh 305,000",Samsung 65S90D 65 inches OLED 4K NQ4 AI Gen2 Processor With OLED HDR And Game Motion Plus Smart TV New 2024 Model,65S90D es OLED 4K NQ4 AI Gen2 Processor With OLED HDR And Game Motion Plus Smart TV New 2024 Model,Samsung,65
"VISION PLUS 32"" INCHES HD SMART ANDROID FRMALESS TV=NETFLIX/YOUTUBE/BLUETOOTH-USB/HDMI/VGA-Dolby audio",(0),"KSh 16,300",VISION PLUS 32 INCHES HD SMART ANDROID FRMALESS TVNETFLIXYOUTUBEBLUETOOTH-USBHDMIVGA-Dolby audio,PLUS ES HD SMART ANDROID FRMALESS TVNETFLIXYOUTUBEBLUETOOTH-USBHDMIVGA-Dolby audio,VISION,32
"Samsung 65QN800D 65 Inch Neo QLED 8K Tizen OS, NQ8 AI Gen2 Processor, 8K AI Upscaling and Quantum Matrix Technology Pro Smart TV (2024)",(0),"KSh 540,000","Samsung 65QN800D 65 Inch Neo QLED 8K Tizen OS, NQ8 AI Gen2 Processor, 8K AI Upscaling and Quantum Matrix Technology Pro Smart TV 2024","65QN800D  Neo QLED 8K Tizen OS, NQ8 AI Gen2 Processor, 8K AI Upscaling and Quantum Matrix Technology Pro Smart TV 2024",Samsung,65
"BLUETOOTH GLD 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , AC/DC BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM",(0),"KSh 39,899","BLUETOOTH GLD 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , ACDC BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM","GLD  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , ACDC BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM",BLUETOOTH,43
"Glaze GZ-4330S,43 Inch Full HD Smart TV Android TV Netflix, Youtube, Inbuilt Decoder for Local Channels HDMI USB Energy Saving Television + 8 FREE GIFTS",(2),"KSh 23,899","Glaze GZ-4330S,43 Inch Full HD Smart TV Android TV Netflix, Youtube, Inbuilt Decoder for Local Channels HDMI USB Energy Saving Television  8 FREE GIFTS","GZ-4330S, Full HD Smart TV Android TV Netflix, Youtube, Inbuilt Decoder for Local Channels HDMI USB Energy Saving Television  8 FREE GIFTS",Glaze,43
"Samsung 75QN800D 75 Inch Neo QLED 8K Tizen OS, NQ8 AI Gen2 Processor, 8K AI Upscaling and Quantum Matrix Technology Pro Smart TV (2024)",(0),"KSh 649,995","Samsung 75QN800D 75 Inch Neo QLED 8K Tizen OS, NQ8 AI Gen2 Processor, 8K AI Upscaling and Quantum Matrix Technology Pro Smart TV 2024","75QN800D  Neo QLED 8K Tizen OS, NQ8 AI Gen2 Processor, 8K AI Upscaling and Quantum Matrix Technology Pro Smart TV 2024",Samsung,75
"TCL 55'' Inch QLED T7B 2024 Model QLED Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs",(0),"KSh 69,999","TCL 55 Inch QLED T7B 2024 Model QLED Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs","QLED T7B 2024 Model QLED Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs",TCL,55
"TCL 55"" Inch SMART 4K Frameless/Bluetooth-Enabled, ULTRA HD-4K GOOGLE TV,NETFLIX,YOUTUBE+2YEARS WARRANTY",(0),"KSh 49,999","TCL 55 Inch SMART 4K FramelessBluetooth-Enabled, ULTRA HD-4K GOOGLE TV,NETFLIX,YOUTUBE2YEARS WARRANTY","SMART 4K FramelessBluetooth-Enabled, ULTRA HD-4K GOOGLE TV,NETFLIX,YOUTUBE2YEARS WARRANTY",TCL,55
"AMTEC 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports Wide Color Enhancer",(0),"KSh 20,880","AMTEC 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports Wide Color Enhancer","TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports Wide Color Enhancer",AMTEC,43
"Artel 32"" Bluetooth Enabled Frameless Smart Android TV Netflix Youtube 
Inbuilt Decoder App Store + free mount",(0),"KSh 12,890","Artel 32 Bluetooth Enabled Frameless Smart Android TV Netflix Youtube 
Inbuilt Decoder App Store  free mount","32 Bluetooth Enabled Frameless Smart Android TV Netflix Youtube 
Inbuilt Decoder App Store  free mount",Artel,
VITRON 32 DIGITAL LED TV WITH INBUILT DECORDER + FREE DELIVERY + 1 YEAR WARRANTY,(0),"KSh 12,500",VITRON 32 DIGITAL LED TV WITH INBUILT DECORDER  FREE DELIVERY  1 YEAR WARRANTY,32 DIGITAL LED TV WITH INBUILT DECORDER  FREE DELIVERY  1 YEAR WARRANTY,VITRON,
"GLD 32"" INCHES, BLUETOOTH ENABLED FRAMELESS SMART ANDORID 11 TV SMART,NETFLIX +YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI,INBUILT WIFI + 6 FREE  GIFTS",(2),"KSh 14,499","GLD 32 INCHES, BLUETOOTH ENABLED FRAMELESS SMART ANDORID 11 TV SMART,NETFLIX YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI,INBUILT WIFI  6 FREE  GIFTS","ES, BLUETOOTH ENABLED FRAMELESS SMART ANDORID 11 TV SMART,NETFLIX YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI,INBUILT WIFI  6 FREE  GIFTS",GLD,32
"Syinix 43"" SMART TV  FHD Frameless Voice Control i-Cast Android TV, Netflix, Youtube Bluetooth Television with One Year Waranty Plus.",(0),"KSh 23,299","Syinix 43 SMART TV  FHD Frameless Voice Control i-Cast Android TV, Netflix, Youtube Bluetooth Television with One Year Waranty Plus.","43 SMART TV  FHD Frameless Voice Control i-Cast Android TV, Netflix, Youtube Bluetooth Television with One Year Waranty Plus.",Syinix,
"Vision Plus VP8843SF 43"" Inch BLUETOOTH -ENABLED Television Frameless FHD Smart Android TV+FREE WALL BRACKET+AERIAL+TV GUARD+EXTENSION",(2),"KSh 25,699",Vision Plus VP8843SF 43 Inch BLUETOOTH -ENABLED Television Frameless FHD Smart Android TVFREE WALL BRACKETAERIALTV GUARDEXTENSION,Plus VP8843SF  BLUETOOTH -ENABLED Tele Frameless FHD Smart Android TVFREE WALL BRACKETAERIALTV GUARDEXTENSION,Vision,43
TCL 43V6B 43 inch UHD 4K Google Smart TV HDR10 Micro Dimming HDR10 60Hz Dolby Audio Bluetooth YouTube Netflix (V6B),(0),"KSh 35,200",TCL 43V6B 43 inch UHD 4K Google Smart TV HDR10 Micro Dimming HDR10 60Hz Dolby Audio Bluetooth YouTube Netflix V6B,43V6B  UHD 4K Google Smart TV HDR10 Micro Dimming HDR10 60Hz Dolby Audio Bluetooth YouTube Netflix V6B,TCL,43
"TCL 75C755 75"" inch QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision · Atmos, Game Master 2.0 & HDR 10+ Google TV UHD 4K LED TV New 2024",(0),"KSh 250,000","TCL 75C755 75 inch QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision  Atmos, Game Master 2.0  HDR 10 Google TV UHD 4K LED TV New 2024","75C755  QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision  Atmos, Game Master 2.0  HDR 10 Google TV UHD 4K LED TV New 2024",TCL,75
"TCL 98C755 98"" inch QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision · Atmos, Game Master 2.0 & HDR 10+ Google TV UHD 4K LED TV New 2024",(0),"KSh 575,000","TCL 98C755 98 inch QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision  Atmos, Game Master 2.0  HDR 10 Google TV UHD 4K LED TV New 2024","98C755  QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision  Atmos, Game Master 2.0  HDR 10 Google TV UHD 4K LED TV New 2024",TCL,98
"TCL 85C755 85"" inch QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision · Atmos, Game Master 2.0 & HDR 10+ Google TV UHD 4K LED TV New 2024",(0),"KSh 350,000","TCL 85C755 85 inch QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision  Atmos, Game Master 2.0  HDR 10 Google TV UHD 4K LED TV New 2024","85C755  QD-Mini AiPQ PROCESSOR 3.0, Dolby Vision  Atmos, Game Master 2.0  HDR 10 Google TV UHD 4K LED TV New 2024",TCL,85
"TCL 75C855 75"" inch Premium QD-Mini LED UHD 4K TV with AiPQ PRO PROCESSOR, IMAX Enhanced, QLED PRO, 144Hz VRR & HDR 3500 nits New 2024",(0),"KSh 375,000","TCL 75C855 75 inch Premium QD-Mini LED UHD 4K TV with AiPQ PRO PROCESSOR, IMAX Enhanced, QLED PRO, 144Hz VRR  HDR 3500 nits New 2024","75C855  Premium QD-Mini LED UHD 4K TV with AiPQ PRO PROCESSOR, IMAX Enhanced, QLED PRO, 144Hz VRR  HDR 3500 nits New 2024",TCL,75
"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+3 FREE GIFTS",(0),"KSh 21,880","VITRON 43 INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM3 FREE GIFTS","TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM3 FREE GIFTS",VITRON,43
"Hisense 32 A4Series,32"" Inch VIDAA OS Frameless Smart TV 
NETFLIXYOUTUBE+ wall Bracket",(0),"KSh 19,990","Hisense 32 A4Series,32 Inch VIDAA OS Frameless Smart TV 
NETFLIXYOUTUBE wall Bracket","32 A4Series, VIDAA OS Frameless Smart TV 
NETFLIXYOUTUBE wall Bracket",Hisense,32
"Vitron HTC3200S bLUETOOTH ENABLED 32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + 7 FREE GIFTS",(3),"KSh 13,999","Vitron HTC3200S bLUETOOTH ENABLED 32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  7 FREE GIFTS","HTC3200S bLUETOOTH ENABLED  FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  7 FREE GIFTS",Vitron,32
"TCL 65'' Inch V6B 2024 Model Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs",(0),"KSh 78,499","TCL 65 Inch V6B 2024 Model Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs","V6B 2024 Model Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs",TCL,65
"TCL 65C855 65"" inch Premium QD-Mini LED UHD 4K TV with AiPQ PRO PROCESSOR, IMAX Enhanced, QLED PRO, 144Hz VRR & HDR 3500 nits New 2024",(0),"KSh 275,000","TCL 65C855 65 inch Premium QD-Mini LED UHD 4K TV with AiPQ PRO PROCESSOR, IMAX Enhanced, QLED PRO, 144Hz VRR  HDR 3500 nits New 2024","65C855  Premium QD-Mini LED UHD 4K TV with AiPQ PRO PROCESSOR, IMAX Enhanced, QLED PRO, 144Hz VRR  HDR 3500 nits New 2024",TCL,65
"VITRON HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS+ 6 EXTRA FREE GIFTS",(0),"KSh 22,495","VITRON HTC 4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS 6 EXTRA FREE GIFTS","HTC 4388FS  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE   ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS 6 EXTRA FREE GIFTS",VITRON,43
"BLUETOOTH VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TV,INBUILT DECODER ,BUILT-IN WIFI,1GB-RAM 8GB-ROM 2*USB PORTS+7 FREE GIFTS                        ,3*HDM",(1),"KSh 22,799","BLUETOOTH VITRON HTC4388FS 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TV,INBUILT DECODER ,BUILT-IN WIFI,1GB-RAM 8GB-ROM 2USB PORTS7 FREE GIFTS                        ,3HDM","VITRON HTC4388FS  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TV,INBUILT DECODER ,BUILT-IN WIFI,1GB-RAM 8GB-ROM 2USB PORTS7 FREE GIFTS                        ,3HDM",BLUETOOTH,43
"🫡💯**SKYWORTH**QUALITY GUARANTEED 🥰😇Skyworth 43"" inch Smart Android TV Google Television Frameless Bluetooth Enabled Netflix Youtube Inbuilt Decoder 1 Year Warranty",(0),"KSh 35,855",SKYWORTHQUALITY GUARANTEED Skyworth 43 inch Smart Android TV Google Television Frameless Bluetooth Enabled Netflix Youtube Inbuilt Decoder 1 Year Warranty,GUARANTEED Skyworth  Smart Android TV Google Television Frameless Bluetooth Enabled Netflix Youtube Inbuilt Decoder 1 Year Warranty,SKYWORTHQUALITY,43
"55"" Inch Frameless 4K HDR Smart TV, NETFLIX, BLUETOOTH + FREE BRACKET",(0),"KSh 52,499","55 Inch Frameless 4K HDR Smart TV, NETFLIX, BLUETOOTH  FREE BRACKET","Inch Frameless 4K HDR Smart TV, NETFLIX, BLUETOOTH  FREE BRACKET",55,55
"Skyworth 50G3A, 50&Prime; 4K UHD Frameless Smart Android TV &ndash; Black (1YR WRTY)",(0),"KSh 44,500","Skyworth 50G3A, 50Prime 4K UHD Frameless Smart Android TV ndash Black 1YR WRTY","50G3A, 50Prime 4K UHD Frameless Smart Android TV ndash Black 1YR WRTY",Skyworth,
"Skyworth 55G3B, 55” 4K QLED 2022 Frameless Smart Android TV – Black",(1),"KSh 59,999","Skyworth 55G3B, 55 4K QLED 2022 Frameless Smart Android TV  Black","55G3B, 55 4K QLED 2022 Frameless Smart Android TV  Black",Skyworth,
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM +14 MONTHS WARRANTY+FREE TV GUARD+WALL BRACKET+OTG+RCA CABLE",(0),"KSh 21,980","VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 14 MONTHS WARRANTYFREE TV GUARDWALL BRACKETOTGRCA CABLE","HTC4388FS  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 14 MONTHS WARRANTYFREE TV GUARDWALL BRACKETOTGRCA CABLE",VITRON,43
"MG 32"" Inch Frameless Smart Android TV, Inbuilt Decoder Netflix and Appstore with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions",(0),"KSh 16,000","MG 32 Inch Frameless Smart Android TV, Inbuilt Decoder Netflix and Appstore with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions","Frameless Smart Android TV, Inbuilt Decoder Netflix and Appstore with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions",MG,32
"VISION 32 inch Frameless DVB T2/S2 Digital HD LED TV, In-built Decoder, 
Free to air Channels,FREE TV WALL MOUNT",(0),"KSh 13,699","VISION 32 inch Frameless DVB T2S2 Digital HD LED TV, In-built Decoder, 
Free to air Channels,FREE TV WALL MOUNT","Frameless DVB T2S2 Digital HD LED TV, In-built Decoder, 
Free to air Channels,FREE TV WALL MOUNT",VISION,32
"Syinix 32E62M, 32"" Inch Frameless LED Digital TV Smart I-cast Screen Inbuilt Decoder USB ENABLED HDMI",(0),"KSh 11,555","Syinix 32E62M, 32 Inch Frameless LED Digital TV Smart I-cast Screen Inbuilt Decoder USB ENABLED HDMI","32E62M,  Frameless LED Digital TV Smart I-cast Screen Inbuilt Decoder USB ENABLED HDMI",Syinix,32
"Hisense 32 A4Series,32"" Inch VIDAA OS Frameless Smart TV NETFLIXYOUTUBE+ wall Bracket",(0),"KSh 20,999","Hisense 32 A4Series,32 Inch VIDAA OS Frameless Smart TV NETFLIXYOUTUBE wall Bracket","32 A4Series, VIDAA OS Frameless Smart TV NETFLIXYOUTUBE wall Bracket",Hisense,32
"Vitron  HTC3200S,32""Inch Bluetooth Enabled Frameless Smart Android TV",(0),"KSh 15,400","Vitron  HTC3200S,32Inch Bluetooth Enabled Frameless Smart Android TV","HTC3200S, Bluetooth Enabled Frameless Smart Android TV",Vitron,32
"TCL 58'' Inch Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs",(0),"KSh 64,999","TCL 58 Inch Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs","Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Google tv-Smart tvs",TCL,58
