product_name,product_reviews,product_price,clean_product_name,brand,size,tv_type
Skyworth 43' inch Frameless  FHD Smart GOOGLE TV  Android Bluetooth Enabled Netflix Youtube I-cast Prime Video Google Play Assistant Television CHROME CAST  In built Wi-FI & OK GOOGLE.,(0),"KSh 28,999",Skyworth 43 inch Frameless  FHD Smart GOOGLE TV  Android Bluetooth Enabled Netflix Youtube I-cast Prime Video Google Play Assistant Television CHROME CAST  In built Wi-FI  OK GOOGLE.,vision,43,smart
"Hisense32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty+FREE TV GUARD+WALL MOUNITING BRACKET",(13),"KSh 20,495",Hisense32 inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months WarrantyFREE TV GUARDWALL MOUNITING BRACKET,hisense,32,smart
"TCL 65"" Inch Smart UHD 4K With HDR Google TV Frameless,Bluetooth-Enabled+2YEARS WARRANTY",(0),"KSh 85,899","TCL 65 Inch Smart UHD 4K With HDR Google TV Frameless,Bluetooth-Enabled2YEARS WARRANTY",tcl,65,smart
"Amtec 32R1 AC/DC 32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+ 7 FREE GIFTS",(3),"KSh 14,495","Amtec 32R1 ACDC 32 inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV 7 FREE GIFTS",vision,32,smart
"AMTEC 43"" inch TV Bluetooth Enabled Frameless 43L12 Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor+ 8 FREE GIFTS",(0),"KSh 22,980","AMTEC 43 inch TV Bluetooth Enabled Frameless 43L12 Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor 8 FREE GIFTS",vision,43,smart
"VITRON HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE TELEVISION 43 INCH  BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS + 4 FREE GIFTS",(45),"KSh 21,495","VITRON HTC 4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE TELEVISION 43 INCH  BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS  4 FREE GIFTS",vitron,43,smart
"Vitron 50 Inch-(5068US),4K UHD,Android 11,Smart TV,Bluetooth-Enabled+360-Wall Bracket+14 MONTHS WARRANTY",(0),"KSh 35,899","Vitron 50 Inch-5068US,4K UHD,Android 11,Smart TV,Bluetooth-Enabled360-Wall Bracket14 MONTHS WARRANTY",vitron,50,smart
"Hisense 55"" Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION+GIFTS",(1),"KSh 57,999","Hisense 55 Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISIONGIFTS",hisense,55,smart
"Amtec 32R1S 32"" inch AC/DC Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+ 8 FREE GIFTS",(0),"KSh 14,540","Amtec 32R1S 32 inch ACDC Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV 8 FREE GIFTS",vision,32,smart
"TCL 65"" Inch Smart UHD 4K With HDR Google TV Frameless,Bluetooth & WIFI,YOUTUBE NETFLIX Enabled+1YEAR WARRANTY",(0),"KSh 85,999","TCL 65 Inch Smart UHD 4K With HDR Google TV Frameless,Bluetooth  WIFI,YOUTUBE NETFLIX Enabled1YEAR WARRANTY",tcl,65,smart
TCL smart tv 55 Inch HDR 10 55P755 Smart Android 4k UHD Google TV Dolby Audio Dynamic Color Enhancement edgeless design  dynamic color enhancement  color vibrancy automatically AIPQ 2 With Ok Google,(0),"KSh 57,199",TCL smart tv 55 Inch HDR 10 55P755 Smart Android 4k UHD Google TV Dolby Audio Dynamic Color Enhancement edgeless design  dynamic color enhancement  color vibrancy automatically AIPQ 2 With Ok Google,tcl,55,smart
"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty+FREE TV GUARD+ WALL BRACKET",(0),"KSh 20,595",Hisense 32 inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months WarrantyFREE TV GUARD WALL BRACKET,hisense,32,smart
"Samsung 43DU7010 43'' inches PurColor, 4K Upscaling, Tizen OS & Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024",(0),"KSh 46,995","Samsung 43DU7010 43 inches PurColor, 4K Upscaling, Tizen OS  Q-Symphony With Crystal Processor UHD 4K HDR Smart LED TV New 2024",samsung,43,smart
"BLUETOOTH VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+6 FREE GIFTS+24 MONTHS WARRANTY",(1),"KSh 21,799","BLUETOOTH VITRON 43 Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS6 FREE GIFTS24 MONTHS WARRANTY",vitron,43,smart
"SOLARMAX 43"" INCH BLUETOOTH ENABLED,FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE ,BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS +  FREE BRACKET+TV GUARD+AERIAL",(0),"KSh 20,399","SOLARMAX 43 INCH BLUETOOTH ENABLED,FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE ,BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS   FREE BRACKETTV GUARDAERIAL",vision,43,smart
"Solar Max 43-Inch Full HD LED Smart TV with Built-In Wi-Fi, Dolby Audio, and Android OS",(0),"KSh 18,200","Solar Max 43-Inch Full HD LED Smart TV with Built-In Wi-Fi, Dolby Audio, and Android OS",Unknown,43,smart
"Vitron HTC3200S,BLUETOOTH TV FRAMELESS TELEVISION 32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS HDMI,USB,Netflix,Youtube, APPSTORE +FREE BRACKET+TV AERIAL",(0),"KSh 13,399","Vitron HTC3200S,BLUETOOTH TV FRAMELESS TELEVISION 32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS HDMI,USB,Netflix,Youtube, APPSTORE FREE BRACKETTV AERIAL",vitron,32,smart
"Hisense 55 INCH 4K ULTRA HD SMART TV, NETFLIX, BLUETOOTH 2024 MODEL+2 YEARS WARRANTY+BRACKET+TV GUARD",(0),"KSh 55,999","Hisense 55 INCH 4K ULTRA HD SMART TV, NETFLIX, BLUETOOTH 2024 MODEL2 YEARS WARRANTYBRACKETTV GUARD",hisense,55,smart
Skyworth 55 ' inch Frameless  FHD Smart GOOGLE TV  Android Bluetooth Enabled Netflix Youtube I-cast Prime Video Google Play Assistant Television CHROME CAST  In built Wi-FI & OK GOOGLE.,(0),"KSh 51,099",Skyworth 55  inch Frameless  FHD Smart GOOGLE TV  Android Bluetooth Enabled Netflix Youtube I-cast Prime Video Google Play Assistant Television CHROME CAST  In built Wi-FI  OK GOOGLE.,vision,55,smart
"SAMSUNG 32 inch Television Smart HD HDR 32"" TV Series 5 Tizen OS  inbuilt wifi SMART Television Inbuilt Decoder for local channels wide color enhancer +FREE GIFTS",(36),"KSh 28,495",SAMSUNG 32 inch Television Smart HD HDR 32 TV Series 5 Tizen OS  inbuilt wifi SMART Television Inbuilt Decoder for local channels wide color enhancer FREE GIFTS,vision,32,smart
"Vitron HTC5568S,55"" inch FRAMELESS- 4K ULTRA HD Smart& Digital - Android 11 TV, Netflix, Youtube Bluetooth+FREE360 BRACKET+14 MONTHS WARRANTY",(0),"KSh 43,999","Vitron HTC5568S,55 inch FRAMELESS- 4K ULTRA HD Smart Digital - Android 11 TV, Netflix, Youtube BluetoothFREE360 BRACKET14 MONTHS WARRANTY",vitron,55,smart
"Vitron 55"" Inch FRAMELESS,BLUETOOTH,UHD 4k Android Smart TV,NETFLIX/YOUTUBE+FREE  TV GUARD",(0),"KSh 43,799","Vitron 55 Inch FRAMELESS,BLUETOOTH,UHD 4k Android Smart TV,NETFLIXYOUTUBEFREE  TV GUARD",vitron,55,smart
"VITRON 32"" INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER FOR  FREE to Air Channels 14 Months Warranty+4 FREE GIFTS",(0),"KSh 12,999",VITRON 32 INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER FOR  FREE to Air Channels 14 Months Warranty4 FREE GIFTS,vitron,32,digital
"BLUETOOTH GLD 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+BRACKET+TV GUARD",(0),"KSh 20,799","BLUETOOTH GLD 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIBRACKETTV GUARD",vision,43,smart
"Vitron HTC5568S,55 Inch Television 4K UHD Smart Android TV, Netflix, Youtube Bluetooth-Enabled+14 MONTHS WARRANTY",(0),"KSh 43,599","Vitron HTC5568S,55 Inch Television 4K UHD Smart Android TV, Netflix, Youtube Bluetooth-Enabled14 MONTHS WARRANTY",vitron,55,smart
"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty+FREE TV GUARD+WALL MOUNTING BRACKET",(0),"KSh 20,695",Hisense 32 inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months WarrantyFREE TV GUARDWALL MOUNTING BRACKET,hisense,32,smart
"BLUETOOTH VITRON 50 inch HTC5068US,50 Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM Youtube,Netflix+FREE AERIAL+BRACKET+POWER GUARD+EXTENSION",(0),"KSh 35,899","BLUETOOTH VITRON 50 inch HTC5068US,50 Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM Youtube,NetflixFREE AERIALBRACKETPOWER GUARDEXTENSION",vitron,50,Unknown Type
"TCL 50"" Inch,4K HDR Google TV - BLUETOOTH-ENABLED/ANDROID TV,NETFLIX,VOICE CONTROL+FREE WALL BRACKET",(0),"KSh 44,999","TCL 50 Inch,4K HDR Google TV - BLUETOOTH-ENABLEDANDROID TV,NETFLIX,VOICE CONTROLFREE WALL BRACKET",tcl,50,Unknown Type
"Samsung 75DU8000 75"" inches Tizen OS Smart, 4K Upscaling, Dynamic Crystal Color, Gaming Experience, AirSlim Design & Crystal Processor 4K New 2024",(0),"KSh 149,995","Samsung 75DU8000 75 inches Tizen OS Smart, 4K Upscaling, Dynamic Crystal Color, Gaming Experience, AirSlim Design  Crystal Processor 4K New 2024",samsung,75,smart
"Hisense 43'' Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS+ FREE TV  GUARD+WALL MOUNTING BRACKET",(0),"KSh 34,995","Hisense 43 Inch 43A6 series,BLUETOOTH ENABLED TV, SMART  ULTRA HD 4K TELEVISION, HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO,VIDAA OS FREE TV  GUARDWALL MOUNTING BRACKET",hisense,43,smart
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3*HDMI Ports 2*USB Ports +POWER GUARD+32GB FLASH DISK",(1),"KSh 21,999",VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3HDMI Ports 2USB Ports POWER GUARD32GB FLASH DISK,vitron,32,smart
"GLD 32"" Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI ACCESS + 6 FREE GIFTS",(0),"KSh 13,990","GLD 32 Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTSWIFI ACCESS  6 FREE GIFTS",vision,32,smart
"Glaze GZ-2410D 24"" Inch LED Digital TV Inbuilt Decoder Vividly Clear Images",(0),"KSh 9,295",Glaze GZ-2410D 24 Inch LED Digital TV Inbuilt Decoder Vividly Clear Images,glaze,24,digital
"BLUETOOTH  VITRON 43"" INCH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE POWER GUARD",(0),"KSh 20,699","BLUETOOTH  VITRON 43 INCH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE POWER GUARD",vitron,43,smart
"GLD 32"" Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI ACCESS + 8 EXTRA ACCESSORIES",(0),"KSh 14,199","GLD 32 Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTSWIFI ACCESS  8 EXTRA ACCESSORIES",vision,32,smart
Skyworth 43''inch Frameless Smart Android AI TV Bluetooth Enabled Netflix Youtube I-cast Prime VIdeo Google Play Assistant Television Inbuilt Decoder Built-in Wi-FI,(0),"KSh 27,795",Skyworth 43inch Frameless Smart Android AI TV Bluetooth Enabled Netflix Youtube I-cast Prime VIdeo Google Play Assistant Television Inbuilt Decoder Built-in Wi-FI,vision,43,smart
"Vitron 19'' Inches,tv LED DIGITAL,HD -USB AND HDMI CONNECTIVITY",(4),"KSh 6,499","Vitron 19 Inches,tv LED DIGITAL,HD -USB AND HDMI CONNECTIVITY",vitron,19,digital
"Amtec 50Q6 - 50"" inch 4K UHD ,VIDAA OS, Android Smart TV, Inbuilt Decoder + Built-in WI-FI Netflix YouTube Google Appstore Dolby,PrimeVideo1.5GBRAM 8GBROM Bluetooth+ FREE TILT BRACKET",(0),"KSh 34,995","Amtec 50Q6 - 50 inch 4K UHD ,VIDAA OS, Android Smart TV, Inbuilt Decoder  Built-in WI-FI Netflix YouTube Google Appstore Dolby,PrimeVideo1.5GBRAM 8GBROM Bluetooth FREE TILT BRACKET",amtec,50,smart
"HISENSE 43"" INCH BLUETOOTH ENABLED FRAMELESS FHD SMART TV ,VIDAA TELEVISION NETFLIX YOUTUBE BUILT-IN WIFI 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS + 4 FREE GIFTS",(0),"KSh 30,999","HISENSE 43 INCH BLUETOOTH ENABLED FRAMELESS FHD SMART TV ,VIDAA TELEVISION NETFLIX YOUTUBE BUILT-IN WIFI 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS  4 FREE GIFTS",hisense,43,smart
"CTC 42"" inch Smart TV,FRAMELESS/BLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB+8GB+FREE BRACKET+TV POWER GUARD",(0),"KSh 18,900","CTC 42 inch Smart TV,FRAMELESSBLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB8GBFREE BRACKETTV POWER GUARD",vision,,smart
"HISENSE 43A4K- 43"" Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,FULL HD  TV,NETFLIX,YOUTUBE+2 YEARS WARRANTY+FREE WALL BRACKET+EXTENSION",(0),"KSh 32,999","HISENSE 43A4K- 43 Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,FULL HD  TV,NETFLIX,YOUTUBE2 YEARS WARRANTYFREE WALL BRACKETEXTENSION",hisense,43,smart
"CTC 42"" inch Smart TV,FRAMELESS/BLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB+8GB+6 FREE GIFTS",(0),"KSh 19,390","CTC 42 inch Smart TV,FRAMELESSBLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB8GB6 FREE GIFTS",vision,,smart
"Samsung 55Q60D 55"" inches QLED Quantum Processor Lite 4K Tizen OS With 100% Color Volume With Quantum Dot, 4K Upscaling & AirSlim Design Smart TV New 2024",(0),"KSh 97,500","Samsung 55Q60D 55 inches QLED Quantum Processor Lite 4K Tizen OS With 100 Color Volume With Quantum Dot, 4K Upscaling  AirSlim Design Smart TV New 2024",samsung,55,smart
"EOCO 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM +14 MONTHS WARRANTY+4 FREE GIFTS",(0),"KSh 20,599","EOCO 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 14 MONTHS WARRANTY4 FREE GIFTS",vision,43,smart
"TCL 55'' 4K ULTRA HD GOOGLE TV, VOICE CONTROL, NETFLIX, BLUETOOTH,DOLBY AUDIO,HDR, 55P635+FREE TV GUARD+2 YEARS WARRANTY",(0),"KSh 53,999","TCL 55 4K ULTRA HD GOOGLE TV, VOICE CONTROL, NETFLIX, BLUETOOTH,DOLBY AUDIO,HDR, 55P635FREE TV GUARD2 YEARS WARRANTY",tcl,55,Unknown Type
Skyworth 32' inch Frameless FHD Smart GOOGLE TV  Android Bluetooth Enabled Netflix Youtube I-cast Prime Video Google Play Assistant Television CHROME CAST  In built Wi-FI & OK GOOGLE.,(0),"KSh 17,999",Skyworth 32 inch Frameless FHD Smart GOOGLE TV  Android Bluetooth Enabled Netflix Youtube I-cast Prime Video Google Play Assistant Television CHROME CAST  In built Wi-FI  OK GOOGLE.,vision,32,smart
"CTC 42"" inch Smart TV,FRAMELESS/BLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB+8GB+FREE AERIAL+10M CABLE",(0),"KSh 18,799","CTC 42 inch Smart TV,FRAMELESSBLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB8GBFREE AERIAL10M CABLE",vision,,smart
"Vitron HTC3200S,BLUETOOTH TV FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3*HDMI Ports,2*USB ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",(0),"KSh 12,988","Vitron HTC3200S,BLUETOOTH TV FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3HDMI Ports,2USB ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",vitron,32,smart
"TCL 43 Inch  4K HDR Google android Tv UHD 4K Frameless LED TV-YouTube, Netflix-Smart Tvs",(0),"KSh 33,999","TCL 43 Inch  4K HDR Google android Tv UHD 4K Frameless LED TV-YouTube, Netflix-Smart Tvs",tcl,43,smart
"Samsung 43 inch 43T5300 FHD Smart TV 43T5300 43"" Inch Smart FHD  UltraClean View HDR PURCOLOR+FREE TVGuard+Bracket",(0),"KSh 58,000",Samsung 43 inch 43T5300 FHD Smart TV 43T5300 43 Inch Smart FHD  UltraClean View HDR PURCOLORFREE TVGuardBracket,samsung,43,smart
"VITRON HTC5568S-55"" Inch ULTRA HD FRAMELESS 4K Android TELEVISION,BLUETOOTH-ENABLED,NETFLIX+FREE 6 GIFTS",(0),"KSh 45,999","VITRON HTC5568S-55 Inch ULTRA HD FRAMELESS 4K Android TELEVISION,BLUETOOTH-ENABLED,NETFLIXFREE 6 GIFTS",vitron,55,Unknown Type
"VITRON 55"" Inch ULTRA HD FRAMELESS 4K Android TELEVISION,BLUETOOTH-ENABLED,NETFLIX+FREE POWER GUARD+360 BRACKET",(0),"KSh 45,999","VITRON 55 Inch ULTRA HD FRAMELESS 4K Android TELEVISION,BLUETOOTH-ENABLED,NETFLIXFREE POWER GUARD360 BRACKET",vitron,55,Unknown Type
"VISION PLUS 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +3 FREE ACCESSORIES",(0),"KSh 14,750","VISION PLUS 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,GOOGLE PLAYHDMIUSB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share 3 FREE ACCESSORIES",vision,32,smart
"Vitron HTC3200S,32 Inch FRAMELESS BLUETOOTH ENABLED Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + 4 FREE GIFTS",(26),"KSh 13,795","Vitron HTC3200S,32 Inch FRAMELESS BLUETOOTH ENABLED Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  4 FREE GIFTS",vitron,32,smart
"Hisense 40A4 A4 Series 40 inch Class FHD Smart TV with DTS Virtual X, Game & Sports Modes, VIDAA Smart TV Television 40"" Inch USB HDMI VGA + 8 FREE GIFTS",(2),"KSh 30,995","Hisense 40A4 A4 Series 40 inch Class FHD Smart TV with DTS Virtual X, Game  Sports Modes, VIDAA Smart TV Television 40 Inch USB HDMI VGA  8 FREE GIFTS",hisense,40,smart
"Vitron HTC4068FS,40"" Inch Bluetooth Enabled  Frameless Smart Android TV AppStore ,NETFLIX,YOUTUBE-WIFI Television 2*USB 3*HDMI+ FREE Wall Mounting Bracket+TV Guard",(2),"KSh 18,999","Vitron HTC4068FS,40 Inch Bluetooth Enabled  Frameless Smart Android TV AppStore ,NETFLIX,YOUTUBE-WIFI Television 2USB 3HDMI FREE Wall Mounting BracketTV Guard",vitron,40,smart
"CTC 32"" Inches Television Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+4 EXRTA GIFTS",(0),"KSh 12,595","CTC 32 Inches Television Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV4 EXRTA GIFTS",vision,32,smart
"VITRON HTC3200S,32"" Inches Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE-14 MONTHS WARRANTY+ FREE 7 Gifts",(0),"KSh 13,950","VITRON HTC3200S,32 Inches Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE-14 MONTHS WARRANTY FREE 7 Gifts",vitron,32,smart
"VISION PLUS 65"" inch Smart TV Frameless 4K UHD Frameless V+ OS Television 65"", Free Wall Bracket NETFLIX OFFICIAL YOUTUBE, DOLBY AUDIO, BLUETOOTH, VP8855KV 1YR WARRANTY.",(0),"KSh 77,999","VISION PLUS 65 inch Smart TV Frameless 4K UHD Frameless V OS Television 65, Free Wall Bracket NETFLIX OFFICIAL YOUTUBE, DOLBY AUDIO, BLUETOOTH, VP8855KV 1YR WARRANTY.",vision,55,smart
"CLEARANCE SALE!! VITRON HTC3200S,BLUETOOTH Enabled TV, FRAMELESS TV ,32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS 3*HDMI Ports,2*USB Ports,Netflix,Youtube+FREE WALL BRACKET",(0),"KSh 12,690","CLEARANCE SALE VITRON HTC3200S,BLUETOOTH Enabled TV, FRAMELESS TV ,32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS 3HDMI Ports,2USB Ports,Netflix,YoutubeFREE WALL BRACKET",vitron,32,smart
